model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-40.02214431762695,-39.73738479614258,-0.284759521484375
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-42.63100814819336,-42.43389129638672,-0.19711685180664062
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-43.52696990966797,-39.61644744873047,-3.9105224609375
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-39.70972442626953,-43.672035217285156,3.962310791015625
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-41.92671585083008,-38.642024993896484,-3.2846908569335938
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-43.4997673034668,-44.22541427612305,0.72564697265625
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-46.20410919189453,-43.9509162902832,-2.253192901611328
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-43.35795593261719,-47.598793029785156,4.240837097167969
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-51.33888626098633,-52.135826110839844,0.7969398498535156
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-47.93313217163086,-45.17353820800781,-2.759593963623047
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-46.96027374267578,-50.83277893066406,3.8725051879882812
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-42.683837890625,-41.52662658691406,-1.1572113037109375
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-42.067138671875,-45.598453521728516,3.5313148498535156
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-42.8616943359375,-45.438175201416016,2.5764808654785156
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-47.081016540527344,-42.81009292602539,-4.270923614501953
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-48.35895538330078,-51.85468673706055,3.4957313537597656
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-42.366329193115234,-43.98202133178711,1.615692138671875
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-43.357154846191406,-39.231266021728516,-4.125888824462891
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-44.58070755004883,-46.486175537109375,1.9054679870605469
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-38.90607833862305,-41.47538375854492,2.569305419921875
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-47.7210807800293,-45.186859130859375,-2.534221649169922
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-44.70677185058594,-52.66790771484375,7.9611358642578125
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-53.35375213623047,-54.35464096069336,1.0008888244628906
qing-yao/relfreq_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-41.45825958251953,-42.348358154296875,0.8900985717773438
