model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-51.16780090332031,-53.50815200805664,2.340351104736328
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-64.02500915527344,-65.57476043701172,1.5497512817382812
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-53.349937438964844,-55.44102096557617,2.091083526611328
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-56.53059387207031,-54.313697814941406,-2.2168960571289062
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-47.97478485107422,-44.63584899902344,-3.3389358520507812
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-66.10616302490234,-66.49694061279297,0.390777587890625
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-71.97611999511719,-71.0644760131836,-0.9116439819335938
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-67.85125732421875,-61.758209228515625,-6.093048095703125
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-72.38949584960938,-69.58784484863281,-2.8016510009765625
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-66.77835845947266,-63.6926155090332,-3.085742950439453
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-72.76292419433594,-70.6257553100586,-2.1371688842773438
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-66.79907989501953,-60.56420135498047,-6.2348785400390625
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-65.32772064208984,-58.474632263183594,-6.85308837890625
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-64.59463500976562,-62.04335021972656,-2.5512847900390625
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-60.40178298950195,-55.744964599609375,-4.656818389892578
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-65.90949249267578,-61.98207473754883,-3.927417755126953
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-61.36203384399414,-54.89806365966797,-6.463970184326172
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-49.01789093017578,-48.86427307128906,-0.15361785888671875
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-57.490413665771484,-60.322635650634766,2.8322219848632812
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-51.922889709472656,-52.83355712890625,0.9106674194335938
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-70.19856262207031,-69.19005584716797,-1.0085067749023438
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-63.744056701660156,-61.33454132080078,-2.409515380859375
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-70.07685089111328,-72.60655212402344,2.5297012329101562
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-67.58596801757812,-70.89015197753906,3.3041839599609375
qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-62.205318450927734,-63.59449768066406,1.3891792297363281
