model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-50.99636459350586,-51.38926696777344,0.3929023742675781
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-52.15998840332031,-49.668296813964844,-2.4916915893554688
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-54.128517150878906,-53.600704193115234,-0.5278129577636719
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-51.08291244506836,-55.4322624206543,4.3493499755859375
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-51.226341247558594,-49.12712097167969,-2.0992202758789062
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-61.03296661376953,-69.87116241455078,8.83819580078125
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-61.8985481262207,-68.43330383300781,6.534755706787109
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-58.64967346191406,-64.99056243896484,6.340888977050781
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-64.72306823730469,-65.70140075683594,0.97833251953125
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-65.86763763427734,-70.21456909179688,4.346931457519531
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-62.50531005859375,-64.49974060058594,1.9944305419921875
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-58.34824752807617,-62.28144073486328,3.9331932067871094
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-62.158958435058594,-65.44532775878906,3.2863693237304688
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-61.74135208129883,-63.0745735168457,1.333221435546875
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-62.84404754638672,-57.69222640991211,-5.151821136474609
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-60.11517333984375,-65.19123840332031,5.0760650634765625
qing-yao/handcoded_n5000_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-63.15275955200195,-66.17753601074219,3.0247764587402344
