model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-58.72499465942383,-68.3203353881836,9.595340728759766
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-60.87953567504883,-65.98340606689453,5.103870391845703
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-63.69974899291992,-65.15397644042969,1.4542274475097656
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-65.80213165283203,-63.721168518066406,-2.080963134765625
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-57.35713195800781,-47.998924255371094,-9.358207702636719
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-68.460693359375,-67.8375244140625,-0.6231689453125
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-69.847412109375,-66.74906158447266,-3.0983505249023438
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-58.06417465209961,-58.3712158203125,0.3070411682128906
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-70.18505096435547,-68.27114868164062,-1.9139022827148438
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-77.9610366821289,-74.65852355957031,-3.3025131225585938
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-70.96305847167969,-81.288330078125,10.325271606445312
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-65.24834442138672,-68.44659423828125,3.1982498168945312
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-75.7195816040039,-78.32307434082031,2.6034927368164062
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-72.13762664794922,-78.98411560058594,6.846488952636719
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-66.11304473876953,-65.88026428222656,-0.23278045654296875
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-75.81851196289062,-78.61412811279297,2.7956161499023438
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-85.58787536621094,-83.95957946777344,-1.6282958984375
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-55.96148681640625,-51.243255615234375,-4.718231201171875
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-63.1618537902832,-66.63523864746094,3.4733848571777344
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-68.14742279052734,-74.0367660522461,5.88934326171875
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-73.59066772460938,-67.33677673339844,-6.2538909912109375
qing-yao/handcoded_n1000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-60.669498443603516,-61.69005584716797,1.0205574035644531
