model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-49.498260498046875,-48.489288330078125,-1.00897216796875
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-54.89243698120117,-54.716217041015625,-0.17621994018554688
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-54.95813751220703,-51.871212005615234,-3.086925506591797
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-52.96538543701172,-56.046661376953125,3.0812759399414062
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-45.642417907714844,-44.79561996459961,-0.8467979431152344
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-59.053585052490234,-66.0621566772461,7.008571624755859
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-64.04927825927734,-66.88301849365234,2.833740234375
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-54.6707878112793,-64.37226867675781,9.701480865478516
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-60.41270446777344,-64.4312744140625,4.0185699462890625
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-66.04750061035156,-64.87358856201172,-1.1739120483398438
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-66.00901794433594,-76.54727935791016,10.538261413574219
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-59.69514846801758,-62.6636962890625,2.968547821044922
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-71.02436065673828,-81.43649291992188,10.412132263183594
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-72.98503112792969,-78.91156005859375,5.9265289306640625
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-71.38642883300781,-66.56612396240234,-4.820304870605469
qing-yao/baseline_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-71.42964172363281,-77.33895874023438,5.9093170166015625
