model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-65.88115692138672,-64.79196166992188,-1.0891952514648438
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-70.79367065429688,-66.63318634033203,-4.160484313964844
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-63.47636413574219,-62.97285079956055,-0.5035133361816406
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-68.44770812988281,-66.85877227783203,-1.5889358520507812
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-60.55138397216797,-59.31106185913086,-1.2403221130371094
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-85.58995819091797,-75.80525970458984,-9.784698486328125
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-85.86607360839844,-83.59789276123047,-2.2681808471679688
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-76.84181213378906,-78.90751647949219,2.065704345703125
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-84.04276275634766,-85.8219985961914,1.77923583984375
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-84.05884552001953,-73.15347290039062,-10.905372619628906
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-87.1929931640625,-89.3701171875,2.1771240234375
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-78.38182067871094,-73.02886962890625,-5.3529510498046875
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-77.58893585205078,-77.531494140625,-0.05744171142578125
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-81.80103302001953,-78.1158447265625,-3.6851882934570312
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-76.03096008300781,-72.59021759033203,-3.4407424926757812
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-82.25296020507812,-79.1588134765625,-3.094146728515625
qing-yao/relfreq_n5000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-69.17987823486328,-79.18447875976562,10.004600524902344
