model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-79.08433532714844,-77.2764663696289,-1.8078689575195312
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-104.8551025390625,-97.59308624267578,-7.262016296386719
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-80.89627075195312,-81.99105072021484,1.0947799682617188
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-79.337890625,-93.51950073242188,14.181610107421875
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-78.20478057861328,-86.00032043457031,7.795539855957031
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-105.26817321777344,-101.21678924560547,-4.051383972167969
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-124.09778594970703,-115.81295776367188,-8.284828186035156
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-109.75798034667969,-106.6276626586914,-3.1303176879882812
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-125.89385986328125,-117.98280334472656,-7.9110565185546875
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-120.61498260498047,-114.62713623046875,-5.987846374511719
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-121.036865234375,-119.99073791503906,-1.0461273193359375
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-107.7151107788086,-102.38273620605469,-5.332374572753906
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-86.9321517944336,-94.40381622314453,7.4716644287109375
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-102.31282806396484,-102.00140380859375,-0.31142425537109375
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-93.78881072998047,-95.02899932861328,1.2401885986328125
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-117.56983184814453,-107.73284912109375,-9.836982727050781
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-109.34886169433594,-108.23751068115234,-1.1113510131835938
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-76.79036712646484,-74.38273620605469,-2.4076309204101562
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-94.6872787475586,-87.77318572998047,-6.914093017578125
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-80.18101501464844,-88.4847412109375,8.303726196289062
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-139.0752716064453,-123.64703369140625,-15.428237915039062
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-129.0234832763672,-124.13340759277344,-4.89007568359375
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-144.36593627929688,-133.92269897460938,-10.4432373046875
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-96.49358367919922,-98.12652587890625,1.6329421997070312
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-94.76216888427734,-95.72797393798828,0.9658050537109375
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-105.3631362915039,-102.34016418457031,-3.0229721069335938
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-74.04736328125,-86.45742797851562,12.410064697265625
qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-89.13016510009766,-88.08555603027344,-1.0446090698242188
