model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-44.7061653137207,-42.481353759765625,-2.224811553955078
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-47.70012664794922,-45.34307861328125,-2.3570480346679688
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-46.734554290771484,-43.67940139770508,-3.0551528930664062
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-43.61606216430664,-48.54956817626953,4.933506011962891
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-48.44756317138672,-44.40046310424805,-4.047100067138672
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-54.39780044555664,-52.11400604248047,-2.283794403076172
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-57.314327239990234,-53.290771484375,-4.023555755615234
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-56.22538375854492,-58.05620193481445,1.8308181762695312
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-65.89425659179688,-66.5501708984375,0.655914306640625
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-61.940982818603516,-55.87737274169922,-6.063610076904297
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-61.449440002441406,-62.39460372924805,0.9451637268066406
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-54.699832916259766,-51.372615814208984,-3.3272171020507812
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-49.7247314453125,-53.53935241699219,3.8146209716796875
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-49.36162567138672,-53.387123107910156,4.0254974365234375
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-53.811607360839844,-50.09178161621094,-3.7198257446289062
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-56.941986083984375,-61.544097900390625,4.60211181640625
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-48.924652099609375,-52.89436340332031,3.9697113037109375
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-48.68268585205078,-43.8962287902832,-4.786457061767578
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-50.08525848388672,-51.969642639160156,1.8843841552734375
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-41.71821975708008,-47.253387451171875,5.535167694091797
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-54.52043914794922,-53.48936462402344,-1.0310745239257812
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-54.10895538330078,-65.25923156738281,11.150276184082031
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-62.99903869628906,-66.45783233642578,3.4587936401367188
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-45.50755310058594,-45.35585021972656,-0.151702880859375
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-50.90098571777344,-43.68878936767578,-7.212196350097656
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-55.06271743774414,-54.262062072753906,-0.8006553649902344
qing-yao/relfreq_n1000_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-44.27452087402344,-45.83710479736328,1.5625839233398438
