model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-38.46319580078125,-35.94486999511719,-2.5183258056640625
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-39.46527862548828,-39.6395149230957,0.17423629760742188
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-41.53429412841797,-39.61940383911133,-1.9148902893066406
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-42.64097213745117,-40.7677001953125,-1.8732719421386719
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-40.76414489746094,-37.111549377441406,-3.6525955200195312
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-48.06840515136719,-42.29266357421875,-5.7757415771484375
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-50.83871078491211,-45.525753021240234,-5.312957763671875
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-47.73320007324219,-43.82260513305664,-3.910594940185547
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-52.45573043823242,-45.979705810546875,-6.476024627685547
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-46.679359436035156,-41.19700241088867,-5.482357025146484
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-48.50587844848633,-44.85661315917969,-3.6492652893066406
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-48.33896255493164,-41.26968765258789,-7.06927490234375
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-37.010704040527344,-41.396812438964844,4.3861083984375
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-47.07162857055664,-37.73530197143555,-9.336326599121094
qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-38.89417266845703,-38.703521728515625,-0.19065093994140625
