model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-46.97990417480469,-48.21373748779297,1.2338333129882812
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-57.16682052612305,-57.45281219482422,0.2859916687011719
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-52.513702392578125,-50.54530334472656,-1.9683990478515625
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-53.522674560546875,-53.80416488647461,0.2814903259277344
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-52.51446533203125,-49.5218505859375,-2.99261474609375
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-52.028358459472656,-55.193756103515625,3.1653976440429688
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-60.056175231933594,-63.92613220214844,3.8699569702148438
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-56.86119842529297,-66.6926040649414,9.831405639648438
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-59.581871032714844,-59.301307678222656,-0.2805633544921875
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-61.212364196777344,-58.80016326904297,-2.412200927734375
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-61.59381866455078,-68.17497253417969,6.581153869628906
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-57.35055160522461,-56.876914978027344,-0.4736366271972656
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-64.64857482910156,-65.15306091308594,0.504486083984375
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-72.14012145996094,-70.14430236816406,-1.995819091796875
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-68.86837768554688,-60.73009490966797,-8.138282775878906
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-67.15446472167969,-66.9454345703125,-0.2090301513671875
qing-yao/relfreq_nunique_nb300k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-64.50238800048828,-64.48870849609375,-0.01367950439453125
