model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-51.02285385131836,-47.90189743041992,-3.1209564208984375
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-52.77688217163086,-53.781375885009766,1.0044937133789062
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-49.37154769897461,-53.68896484375,4.317417144775391
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-53.04778289794922,-49.007633209228516,-4.040149688720703
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-46.821163177490234,-46.99813461303711,0.176971435546875
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-51.64126968383789,-52.55211639404297,0.9108467102050781
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-52.495941162109375,-55.58856201171875,3.092620849609375
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-51.02500534057617,-51.18054962158203,0.15554428100585938
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-58.1597900390625,-62.937110900878906,4.777320861816406
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-64.42965698242188,-61.0867805480957,-3.342876434326172
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-53.75935363769531,-54.11418914794922,0.35483551025390625
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-57.39649200439453,-50.72154235839844,-6.674949645996094
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-52.021827697753906,-50.5880012512207,-1.4338264465332031
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-53.02735137939453,-47.755950927734375,-5.271400451660156
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-41.454830169677734,-47.671836853027344,6.217006683349609
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-54.41665267944336,-57.57487869262695,3.1582260131835938
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-57.40258026123047,-55.76616287231445,-1.6364173889160156
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-44.03494644165039,-44.960514068603516,0.925567626953125
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-54.59347152709961,-50.47613525390625,-4.117336273193359
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-57.66530227661133,-53.519859313964844,-4.145442962646484
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-70.67508697509766,-56.723846435546875,-13.951240539550781
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-66.61172485351562,-56.33293151855469,-10.278793334960938
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-77.99669647216797,-66.5889892578125,-11.407707214355469
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-55.83220672607422,-49.704383850097656,-6.1278228759765625
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-48.47080612182617,-45.963253021240234,-2.5075531005859375
qing-yao/handcoded_nunique_nb150k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-58.5120964050293,-59.619239807128906,1.1071434020996094
