model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-49.98537826538086,-47.73860168457031,-2.246776580810547
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-51.43764114379883,-54.927555084228516,3.4899139404296875
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-45.681026458740234,-57.42392349243164,11.742897033691406
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-55.84175109863281,-52.92570495605469,-2.916046142578125
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-43.906517028808594,-50.216251373291016,6.309734344482422
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-63.590057373046875,-60.40784454345703,-3.1822128295898438
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-68.2216567993164,-63.12776184082031,-5.093894958496094
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-59.92546463012695,-54.729286193847656,-5.196178436279297
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-68.89493560791016,-69.04615783691406,0.15122222900390625
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-67.32166290283203,-61.331581115722656,-5.990081787109375
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-65.3072738647461,-62.55574035644531,-2.7515335083007812
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-66.39067077636719,-59.9569091796875,-6.4337615966796875
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-53.37104034423828,-51.439395904541016,-1.9316444396972656
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-58.877071380615234,-51.6028938293457,-7.274177551269531
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-43.318443298339844,-48.91815948486328,5.5997161865234375
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-60.64495849609375,-56.84798049926758,-3.796977996826172
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-54.57335662841797,-52.962615966796875,-1.6107406616210938
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-41.882484436035156,-47.33869934082031,5.456214904785156
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-54.723297119140625,-50.08333969116211,-4.639957427978516
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-50.59192657470703,-51.38874053955078,0.79681396484375
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-64.4986572265625,-54.36605453491211,-10.13260269165039
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-57.76539993286133,-44.157371520996094,-13.608028411865234
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-66.5346450805664,-58.449951171875,-8.084693908691406
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-59.483367919921875,-52.09629440307617,-7.387073516845703
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-46.628692626953125,-46.17308044433594,-0.4556121826171875
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-58.085662841796875,-53.40580368041992,-4.679859161376953
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-53.653343200683594,-51.872676849365234,-1.7806663513183594
qing-yao/handcoded_n5000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-58.85118865966797,-55.57756423950195,-3.2736244201660156
