model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-95.04981231689453,-97.406494140625,2.3566818237304688
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-109.17351531982422,-112.63751983642578,3.4640045166015625
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-105.25231170654297,-104.4156494140625,-0.8366622924804688
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-99.87861633300781,-104.23929595947266,4.360679626464844
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-107.96393585205078,-98.07161712646484,-9.892318725585938
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-110.29664611816406,-120.2064437866211,9.909797668457031
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-122.2655029296875,-122.76185607910156,0.4963531494140625
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-116.55345153808594,-129.47894287109375,12.925491333007812
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-120.74662780761719,-126.38520812988281,5.638580322265625
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-124.22892761230469,-130.96554565429688,6.7366180419921875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-114.76178741455078,-118.50997924804688,3.7481918334960938
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-108.60894775390625,-110.50151824951172,1.8925704956054688
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-104.212158203125,-96.68579864501953,-7.526359558105469
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-112.14665222167969,-110.16087341308594,-1.98577880859375
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-123.80701446533203,-102.2169189453125,-21.59009552001953
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-118.05207061767578,-106.18547821044922,-11.866592407226562
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-115.28070831298828,-112.06292724609375,-3.2177810668945312
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-94.7884292602539,-89.79910278320312,-4.989326477050781
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-98.71712493896484,-98.16947174072266,-0.5476531982421875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-103.2762680053711,-105.32675170898438,2.0504837036132812
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-123.82228088378906,-116.5842514038086,-7.238029479980469
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-117.83399963378906,-120.267578125,2.4335784912109375
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-121.98194885253906,-117.34224700927734,-4.639701843261719
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-107.86746215820312,-109.24981689453125,1.382354736328125
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-122.00765228271484,-101.94255828857422,-20.065093994140625
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-115.41371154785156,-112.82847595214844,-2.585235595703125
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-108.51573181152344,-104.02374267578125,-4.4919891357421875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-104.49822235107422,-101.58216094970703,-2.9160614013671875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-112.24600982666016,-109.76643371582031,-2.4795761108398438
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-106.11433410644531,-98.08723449707031,-8.027099609375
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-100.0593032836914,-106.99137878417969,6.932075500488281
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-107.81959533691406,-108.714111328125,0.8945159912109375
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-104.24270629882812,-106.36763763427734,2.1249313354492188
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-96.39244079589844,-107.99462890625,11.602188110351562
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-132.4485626220703,-129.44180297851562,-3.0067596435546875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-111.4118881225586,-96.50054931640625,-14.911338806152344
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-105.89844512939453,-118.08716583251953,12.188720703125
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-110.1726303100586,-101.32193756103516,-8.850692749023438
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-102.3323745727539,-91.59425354003906,-10.738121032714844
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-125.19059753417969,-137.9132843017578,12.722686767578125
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-114.07696533203125,-111.409423828125,-2.66754150390625
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and koalas,-110.12490844726562,-110.85427856445312,0.7293701171875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and sloths,-100.96356964111328,-108.52218627929688,7.558616638183594
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and wombats,-100.87779998779297,-96.76783752441406,-4.109962463378906
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and lions,-91.03780364990234,-95.4559555053711,4.41815185546875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and keas,-132.81558227539062,-128.64878845214844,-4.1667938232421875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wombats,-113.50657653808594,-101.58671569824219,-11.91986083984375
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-137.98683166503906,-137.10218811035156,-0.8846435546875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-116.7353515625,-120.56317138671875,3.82781982421875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-91.26732635498047,-101.18115997314453,9.913833618164062
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-100.5975112915039,-119.9014663696289,19.303955078125
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-104.05804443359375,-105.23983764648438,1.181793212890625
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-134.19723510742188,-139.79629516601562,5.59906005859375
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",lutes and marimbas,-110.74212646484375,-111.27857971191406,0.5364532470703125
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-122.10895538330078,-123.56767272949219,1.4587173461914062
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-124.68441772460938,-131.95269775390625,7.268280029296875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-123.2990951538086,-128.22677612304688,4.927680969238281
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-120.66343688964844,-125.14116668701172,4.477729797363281
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-132.0234375,-140.94259643554688,8.919158935546875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",lutes and saxophones,-97.9110107421875,-107.54114532470703,9.630134582519531
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",casserole and eagle,-79.01318359375,-80.26689147949219,1.2537078857421875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kite and linguist,-83.68343353271484,-85.00658416748047,1.323150634765625
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",algorithm and perfume,-66.09202575683594,-64.71195983886719,-1.38006591796875
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",forest and screwdriver,-76.18952941894531,-79.61494445800781,3.4254150390625
qing-yao/handcoded_n5000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",slipper and volcano,-79.94001770019531,-72.91844177246094,-7.021575927734375
