model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-42.97444534301758,-44.57887268066406,1.6044273376464844
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-44.9502067565918,-44.24233627319336,-0.7078704833984375
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-45.75058364868164,-41.91688919067383,-3.8336944580078125
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-41.767765045166016,-44.80633544921875,3.0385704040527344
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-43.360740661621094,-40.80677032470703,-2.5539703369140625
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-45.39194107055664,-48.90779113769531,3.515850067138672
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-46.776729583740234,-45.65620422363281,-1.1205253601074219
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-43.18999099731445,-48.03599548339844,4.846004486083984
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-53.02870559692383,-54.411170959472656,1.3824653625488281
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-48.193721771240234,-47.769447326660156,-0.4242744445800781
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-49.26188278198242,-52.10405349731445,2.8421707153320312
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-44.60126495361328,-45.07708740234375,0.47582244873046875
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-41.70098876953125,-47.49749755859375,5.7965087890625
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-44.713436126708984,-46.73470687866211,2.021270751953125
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-49.39091491699219,-43.87221908569336,-5.518695831298828
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-49.84018325805664,-54.61228942871094,4.772106170654297
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-44.787445068359375,-44.782161712646484,-0.005283355712890625
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-45.96125793457031,-43.47233200073242,-2.4889259338378906
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-45.89657211303711,-51.80949783325195,5.912925720214844
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-41.029239654541016,-44.60980987548828,3.5805702209472656
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-47.0840950012207,-46.99778747558594,-0.08630752563476562
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-44.69298553466797,-53.304290771484375,8.611305236816406
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-53.96049880981445,-56.25104522705078,2.290546417236328
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-42.64614486694336,-41.01382827758789,-1.6323165893554688
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-45.631248474121094,-38.63794708251953,-6.9933013916015625
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-49.78596496582031,-49.43105697631836,-0.3549079895019531
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-39.597740173339844,-41.1955680847168,1.5978279113769531
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-46.934547424316406,-47.856300354003906,0.9217529296875
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-41.5660400390625,-41.031002044677734,-0.5350379943847656
qing-yao/handcoded_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-44.8060188293457,-39.32472229003906,-5.481296539306641
