model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-47.37706756591797,-46.886295318603516,-0.4907722473144531
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-51.57904815673828,-51.304847717285156,-0.274200439453125
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-52.429168701171875,-48.184242248535156,-4.244926452636719
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-49.507896423339844,-52.82185363769531,3.3139572143554688
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-41.25946807861328,-43.159061431884766,1.8995933532714844
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-56.10383605957031,-50.901004791259766,-5.202831268310547
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-58.50712585449219,-55.32471466064453,-3.1824111938476562
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-49.201812744140625,-46.748863220214844,-2.4529495239257812
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-55.557090759277344,-55.365325927734375,-0.19176483154296875
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-56.53845977783203,-54.695945739746094,-1.8425140380859375
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-56.85472106933594,-56.93220520019531,0.077484130859375
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-54.06608963012695,-46.75232696533203,-7.313762664794922
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-57.55084991455078,-59.683074951171875,2.1322250366210938
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-59.741390228271484,-61.17299270629883,1.4316024780273438
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-51.0118522644043,-51.26775360107422,0.2559013366699219
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-57.00397872924805,-58.57760238647461,1.5736236572265625
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-56.20764923095703,-58.138153076171875,1.9305038452148438
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-41.52464294433594,-42.35956954956055,0.8349266052246094
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-45.52079772949219,-50.52482223510742,5.004024505615234
qing-yao/relfreq_nunique_nb300k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-47.52348709106445,-51.789546966552734,4.266059875488281
