model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-58.2607307434082,-55.72211456298828,-2.538616180419922
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-67.32012176513672,-62.50178146362305,-4.818340301513672
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-70.8052978515625,-65.8331298828125,-4.97216796875
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-60.78678894042969,-63.64177703857422,2.8549880981445312
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-55.32709884643555,-58.18111801147461,2.8540191650390625
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-53.12562942504883,-59.83074951171875,6.705120086669922
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-58.486785888671875,-62.04936981201172,3.5625839233398438
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-53.733951568603516,-60.798126220703125,7.064174652099609
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-59.98836135864258,-61.58833694458008,1.5999755859375
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-65.14163970947266,-66.50029754638672,1.3586578369140625
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-63.532649993896484,-68.88235473632812,5.349704742431641
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-58.154518127441406,-60.1129150390625,1.9583969116210938
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-77.53299713134766,-73.58836364746094,-3.9446334838867188
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-75.89319610595703,-70.79779815673828,-5.09539794921875
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-70.05411529541016,-63.826847076416016,-6.227268218994141
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-71.47770690917969,-72.9018783569336,1.4241714477539062
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-79.58860778808594,-74.17481231689453,-5.413795471191406
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-49.207035064697266,-47.08976745605469,-2.117267608642578
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-52.195465087890625,-55.48854064941406,3.2930755615234375
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-59.6728401184082,-60.76797103881836,1.0951309204101562
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-64.31831359863281,-60.697532653808594,-3.6207809448242188
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-60.09599685668945,-58.833335876464844,-1.2626609802246094
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-64.7287826538086,-60.86390686035156,-3.8648757934570312
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-65.09677124023438,-60.2613525390625,-4.835418701171875
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-64.65277099609375,-53.59474563598633,-11.058025360107422
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-64.35989379882812,-62.326683044433594,-2.0332107543945312
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-64.39710235595703,-63.17750549316406,-1.2195968627929688
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-62.80907440185547,-63.49263000488281,0.6835556030273438
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-70.53834533691406,-68.70883178710938,-1.8295135498046875
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-54.60940170288086,-54.54606628417969,-0.06333541870117188
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-58.36219787597656,-58.72128677368164,0.3590888977050781
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-63.112571716308594,-63.179176330566406,0.0666046142578125
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-64.67530822753906,-64.38467407226562,-0.2906341552734375
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-59.39201736450195,-59.073909759521484,-0.31810760498046875
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-76.52995300292969,-69.36802673339844,-7.16192626953125
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-57.61307144165039,-50.608619689941406,-7.004451751708984
qing-yao/handcoded_n5000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-57.59401321411133,-62.15449905395508,4.56048583984375
