model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-73.30665588378906,-85.95355224609375,12.646896362304688
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-73.23287963867188,-73.90418243408203,0.6713027954101562
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-66.32646942138672,-66.30970764160156,-0.01676177978515625
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-71.303955078125,-77.37555694580078,6.071601867675781
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-74.20625305175781,-62.31644058227539,-11.889812469482422
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-101.87281036376953,-93.8277359008789,-8.045074462890625
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-103.46762084960938,-94.62709045410156,-8.840530395507812
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-89.5046615600586,-97.98738098144531,8.482719421386719
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-100.49174499511719,-111.66197204589844,11.17022705078125
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-102.1573257446289,-94.40750122070312,-7.749824523925781
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-95.70291137695312,-95.7623062133789,0.05939483642578125
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-93.25718688964844,-94.54005432128906,1.282867431640625
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-74.45326232910156,-81.23387908935547,6.780616760253906
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-73.9675521850586,-85.72681427001953,11.759262084960938
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-89.18199157714844,-71.35840606689453,-17.823585510253906
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-86.75375366210938,-78.6180419921875,-8.135711669921875
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-79.13800811767578,-80.46881103515625,1.3308029174804688
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-82.2200927734375,-69.3592529296875,-12.86083984375
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-85.81451416015625,-78.80044555664062,-7.014068603515625
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-76.44766235351562,-76.9843521118164,0.5366897583007812
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-96.9412841796875,-83.70806884765625,-13.23321533203125
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-85.82302856445312,-99.82630920410156,14.003280639648438
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-92.0281982421875,-102.74557495117188,10.717376708984375
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-71.2904281616211,-83.53427124023438,12.243843078613281
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-80.77467346191406,-66.91545104980469,-13.859222412109375
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-77.70516967773438,-77.94806671142578,0.24289703369140625
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-65.98198699951172,-80.13054656982422,14.1485595703125
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-80.58251190185547,-69.69039916992188,-10.892112731933594
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-71.66960144042969,-68.75898742675781,-2.910614013671875
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-81.18331909179688,-73.69669342041016,-7.486625671386719
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-69.46095275878906,-78.08499145507812,8.624038696289062
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-83.02957916259766,-75.08341979980469,-7.946159362792969
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-69.5226058959961,-81.61367797851562,12.091072082519531
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-62.3852653503418,-74.20263671875,11.817371368408203
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-87.90682983398438,-76.53036499023438,-11.37646484375
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-76.24173736572266,-80.29183959960938,4.050102233886719
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-68.535400390625,-75.96729278564453,7.431892395019531
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-78.94282531738281,-64.17070007324219,-14.772125244140625
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-72.90376281738281,-67.45313262939453,-5.450630187988281
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-75.71006774902344,-84.83434295654297,9.124275207519531
qing-yao/relfreq_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-74.1836929321289,-83.92068481445312,9.736991882324219
