model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-71.49251556396484,-72.5384292602539,1.0459136962890625
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-76.80855560302734,-78.58451080322266,1.7759552001953125
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-75.21875762939453,-68.73955535888672,-6.4792022705078125
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-76.70972442626953,-78.67213439941406,1.9624099731445312
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-75.30792236328125,-70.60596466064453,-4.701957702636719
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-78.91913604736328,-88.21533203125,9.296195983886719
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-88.85941314697266,-90.22314453125,1.3637313842773438
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-79.39323425292969,-94.87334442138672,15.480110168457031
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-81.28776550292969,-86.58723449707031,5.299468994140625
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-86.27458953857422,-89.75614929199219,3.4815597534179688
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-87.70094299316406,-96.4839096069336,8.782966613769531
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-78.1159896850586,-89.51777648925781,11.401786804199219
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-83.58660125732422,-79.08391571044922,-4.502685546875
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-94.51663970947266,-91.15122985839844,-3.3654098510742188
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-90.14737701416016,-79.00910949707031,-11.138267517089844
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-89.0224838256836,-84.13451385498047,-4.887969970703125
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-93.2440414428711,-83.77694702148438,-9.467094421386719
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-73.4273681640625,-70.12388610839844,-3.3034820556640625
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-72.90708923339844,-73.76017761230469,0.85308837890625
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-79.15653991699219,-79.74946594238281,0.592926025390625
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-96.23625946044922,-87.67022705078125,-8.566032409667969
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-85.16641998291016,-83.92133331298828,-1.245086669921875
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-88.1480484008789,-83.63555145263672,-4.5124969482421875
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-81.95020294189453,-84.78800201416016,2.837799072265625
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-79.87322998046875,-75.38581848144531,-4.4874114990234375
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-79.25138092041016,-79.61507415771484,0.3636932373046875
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-80.07860565185547,-76.42083740234375,-3.6577682495117188
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-70.98396301269531,-71.44121551513672,0.45725250244140625
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-75.76349639892578,-73.06500244140625,-2.6984939575195312
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-79.40388488769531,-77.43091583251953,-1.9729690551757812
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-76.74365997314453,-79.16788482666016,2.424224853515625
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-85.40187072753906,-82.00150299072266,-3.4003677368164062
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-81.05738067626953,-85.64761352539062,4.590232849121094
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-77.25244140625,-83.32836151123047,6.075920104980469
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-92.66737365722656,-87.74455261230469,-4.922821044921875
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-76.04890441894531,-69.03050231933594,-7.018402099609375
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-73.04879760742188,-82.04641723632812,8.99761962890625
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-77.94306945800781,-78.38215637207031,0.4390869140625
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-75.4488754272461,-73.86428833007812,-1.5845870971679688
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-81.77904510498047,-86.89230346679688,5.113258361816406
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-79.83631896972656,-78.2212142944336,-1.6151046752929688
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-78.64059448242188,-78.964111328125,0.323516845703125
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and sloths,-71.49266052246094,-74.19242095947266,2.6997604370117188
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wombats,-80.6080551147461,-79.94126892089844,-0.6667861938476562
qing-yao/relfreq_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and lions,-69.44645690917969,-68.7361068725586,-0.7103500366210938
