model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-77.49220275878906,-73.23121643066406,-4.260986328125
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-82.21759796142578,-77.19933319091797,-5.0182647705078125
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-69.95883178710938,-63.26019287109375,-6.698638916015625
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-71.64752960205078,-76.88117218017578,5.233642578125
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-58.20152282714844,-65.00358581542969,6.80206298828125
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-80.58595275878906,-82.92423248291016,2.3382797241210938
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-86.82466125488281,-83.68016815185547,-3.1444931030273438
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-69.47713470458984,-75.14949035644531,5.672355651855469
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-74.79890441894531,-75.05242919921875,0.2535247802734375
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-80.10863494873047,-78.75520324707031,-1.3534317016601562
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-77.48760986328125,-83.17691040039062,5.689300537109375
qing-yao/relfreq_nunique_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-75.57110595703125,-70.86824798583984,-4.702857971191406
