model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-44.30329513549805,-42.9779167175293,-1.32537841796875
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-45.29065704345703,-43.7501106262207,-1.5405464172363281
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-45.251121520996094,-43.538368225097656,-1.7127532958984375
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-44.9769287109375,-45.39474105834961,0.4178123474121094
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-43.63995361328125,-43.21624755859375,-0.4237060546875
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-49.80156707763672,-47.311439514160156,-2.4901275634765625
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-50.73426055908203,-49.219970703125,-1.5142898559570312
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-49.563758850097656,-45.2039680480957,-4.359790802001953
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-55.955440521240234,-49.396629333496094,-6.558811187744141
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-51.364479064941406,-46.27708053588867,-5.087398529052734
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-50.74225616455078,-44.541786193847656,-6.200469970703125
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-50.05640411376953,-42.47181701660156,-7.584587097167969
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-43.06342315673828,-43.75400161743164,0.6905784606933594
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-48.643211364746094,-42.99803161621094,-5.645179748535156
qing-yao/handcoded_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-43.70869445800781,-42.92360305786133,-0.7850914001464844
