model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-75.75621032714844,-69.7872085571289,-5.969001770019531
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-86.75196838378906,-81.13922119140625,-5.6127471923828125
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-73.16446685791016,-70.91241455078125,-2.2520523071289062
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-76.2007827758789,-81.77957916259766,5.57879638671875
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-79.60693359375,-70.74336242675781,-8.863571166992188
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-88.1033935546875,-82.72806549072266,-5.375328063964844
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-93.67400360107422,-91.1219711303711,-2.552032470703125
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-86.02998352050781,-88.31774139404297,2.2877578735351562
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-93.08914947509766,-87.80396270751953,-5.285186767578125
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-99.74620056152344,-93.54252624511719,-6.20367431640625
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-92.13272094726562,-93.70014953613281,1.5674285888671875
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-86.40538024902344,-82.65147399902344,-3.75390625
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-78.70072174072266,-90.6590576171875,11.958335876464844
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-89.54290771484375,-91.53398895263672,1.9910812377929688
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-98.11216735839844,-78.88554382324219,-19.22662353515625
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-84.95087432861328,-91.07547760009766,6.124603271484375
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-95.77737426757812,-102.15922546386719,6.3818511962890625
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-74.33303833007812,-59.407569885253906,-14.925468444824219
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-70.31365966796875,-73.33619689941406,3.0225372314453125
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-75.57664489746094,-76.6549301147461,1.0782852172851562
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-98.72118377685547,-92.57749938964844,-6.143684387207031
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-92.1397705078125,-94.73521423339844,2.5954437255859375
qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-95.57752990722656,-93.1976318359375,-2.3798980712890625
