model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-42.08418273925781,-42.27103805541992,0.18685531616210938
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-43.38765335083008,-43.601383209228516,0.2137298583984375
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-45.027320861816406,-40.777740478515625,-4.249580383300781
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-40.307838439941406,-43.64026641845703,3.332427978515625
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-42.38642501831055,-40.129150390625,-2.257274627685547
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-44.64240264892578,-45.78935241699219,1.1469497680664062
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-46.35928726196289,-43.88477325439453,-2.4745140075683594
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-44.60961151123047,-47.38807678222656,2.7784652709960938
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-52.68620681762695,-53.18757629394531,0.5013694763183594
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-48.68415069580078,-46.54666519165039,-2.1374855041503906
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-48.23604965209961,-51.43500518798828,3.198955535888672
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-43.86335372924805,-42.556854248046875,-1.3064994812011719
qing-yao/handcoded_nunique_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-43.01350021362305,-46.99297332763672,3.979473114013672
