model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-58.41834259033203,-59.64475631713867,1.2264137268066406
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-71.25479888916016,-71.27861785888672,0.0238189697265625
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-60.00162124633789,-59.73605728149414,-0.26556396484375
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-61.63373947143555,-62.685890197753906,1.0521507263183594
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-53.118072509765625,-52.68768310546875,-0.430389404296875
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-66.80480194091797,-72.66474914550781,5.859947204589844
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-73.94759368896484,-75.81922912597656,1.8716354370117188
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-61.93389892578125,-63.674156188964844,1.7402572631835938
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-67.81022644042969,-68.8001937866211,0.9899673461914062
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-70.75851440429688,-67.55047607421875,-3.208038330078125
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-76.50057220458984,-76.38397216796875,-0.11660003662109375
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-68.12828063964844,-64.60054016113281,-3.527740478515625
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-73.43797302246094,-71.23686218261719,-2.20111083984375
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-74.19429016113281,-76.44786071777344,2.253570556640625
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-66.51882934570312,-61.652774810791016,-4.866054534912109
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-69.9000015258789,-71.82504272460938,1.9250411987304688
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-71.63858795166016,-66.83091735839844,-4.807670593261719
qing-yao/relfreq_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-48.91583251953125,-50.89110565185547,1.9752731323242188
