model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-75.67931365966797,-73.62874603271484,-2.050567626953125
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-80.36563873291016,-78.65133666992188,-1.7143020629882812
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-79.91826629638672,-72.98057556152344,-6.937690734863281
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-80.72858428955078,-85.26686096191406,4.538276672363281
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-84.08006286621094,-80.6099624633789,-3.4701004028320312
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-81.88116455078125,-87.15360260009766,5.272438049316406
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-86.98163604736328,-90.73704528808594,3.7554092407226562
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-85.4874038696289,-92.7445297241211,7.2571258544921875
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-85.86510467529297,-90.16610717773438,4.301002502441406
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-82.6767807006836,-84.18325805664062,1.5064773559570312
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-84.62749481201172,-95.56736755371094,10.939872741699219
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-76.39356231689453,-83.91265869140625,7.519096374511719
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-92.81829833984375,-86.62018585205078,-6.198112487792969
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-98.7002944946289,-97.21834564208984,-1.4819488525390625
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-102.13632202148438,-90.38513946533203,-11.751182556152344
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-95.4922866821289,-93.31562805175781,-2.1766586303710938
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-88.31326293945312,-88.7023696899414,0.38910675048828125
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-81.3928451538086,-79.28926849365234,-2.10357666015625
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-76.03608703613281,-80.9821548461914,4.946067810058594
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-76.7631607055664,-79.76101684570312,2.9978561401367188
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-103.04877471923828,-97.91172790527344,-5.137046813964844
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-102.47425079345703,-98.75048065185547,-3.7237701416015625
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-101.24600982666016,-92.9955825805664,-8.25042724609375
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-86.34651184082031,-85.63507080078125,-0.7114410400390625
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-88.28596496582031,-77.86317443847656,-10.42279052734375
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-83.6818618774414,-84.97288513183594,1.2910232543945312
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-88.87730407714844,-83.40055847167969,-5.47674560546875
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-76.01299285888672,-79.77417755126953,3.7611846923828125
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-74.15502166748047,-76.70762634277344,2.5526046752929688
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-88.91128540039062,-88.10226440429688,-0.80902099609375
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-84.78562927246094,-83.20414733886719,-1.58148193359375
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-80.03900146484375,-84.62471008300781,4.5857086181640625
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-87.12800598144531,-91.94498443603516,4.816978454589844
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-83.27775573730469,-85.45491790771484,2.1771621704101562
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-94.60662078857422,-90.61978149414062,-3.9868392944335938
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-85.62928009033203,-80.77783203125,-4.851448059082031
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-78.59014129638672,-86.00785827636719,7.417716979980469
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-86.89889526367188,-86.36663818359375,-0.532257080078125
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-84.59593200683594,-75.0384292602539,-9.557502746582031
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-93.43566131591797,-95.19249725341797,1.7568359375
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-79.7894058227539,-81.65999603271484,1.8705902099609375
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-83.98532104492188,-84.79662322998047,0.8113021850585938
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and sloths,-77.53765106201172,-80.79203033447266,3.2543792724609375
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wombats,-81.99762725830078,-81.97969055175781,-0.01793670654296875
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and lions,-73.29119873046875,-73.66194152832031,0.3707427978515625
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and keas,-91.92377471923828,-89.3031997680664,-2.620574951171875
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wombats,-79.96436309814453,-80.62327575683594,0.6589126586914062
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-89.3292465209961,-86.11723327636719,-3.2120132446289062
qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-103.84564971923828,-101.99907684326172,-1.8465728759765625
