model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-50.96419906616211,-45.65984344482422,-5.304355621337891
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-59.0655632019043,-64.90801239013672,5.842449188232422
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-54.44010543823242,-53.276329040527344,-1.1637763977050781
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-57.99323654174805,-58.86539077758789,0.8721542358398438
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-44.655418395996094,-47.32131576538086,2.6658973693847656
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-66.4129409790039,-60.981658935546875,-5.431282043457031
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-72.17981719970703,-73.0060806274414,0.826263427734375
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-62.97694396972656,-68.49744415283203,5.520500183105469
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-74.93891143798828,-69.3356704711914,-5.603240966796875
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-73.93505096435547,-70.86194610595703,-3.0731048583984375
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-73.37823486328125,-76.75242614746094,3.3741912841796875
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-68.25474548339844,-62.73548126220703,-5.519264221191406
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-71.90618133544922,-75.13885498046875,3.2326736450195312
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-74.73463439941406,-78.22498321533203,3.4903488159179688
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-72.07949829101562,-69.70784759521484,-2.3716506958007812
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-74.66949462890625,-82.4325180053711,7.763023376464844
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-74.60689544677734,-79.87045288085938,5.263557434082031
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-57.105873107910156,-43.97337341308594,-13.132499694824219
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-56.42273712158203,-60.42066955566406,3.9979324340820312
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-57.206966400146484,-61.592254638671875,4.385288238525391
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-73.34937286376953,-69.04586791992188,-4.303504943847656
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-61.639801025390625,-60.69417953491211,-0.9456214904785156
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-69.55376434326172,-68.4758071899414,-1.0779571533203125
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-71.57101440429688,-72.90927124023438,1.3382568359375
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-56.85869598388672,-61.09868621826172,4.239990234375
qing-yao/relfreq_n5000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-66.53501892089844,-76.34944152832031,9.814422607421875
