model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-66.70257568359375,-66.28242492675781,-0.4201507568359375
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-72.94097900390625,-69.74734497070312,-3.193634033203125
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-62.49195098876953,-61.78654098510742,-0.7054100036621094
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-71.22496795654297,-72.42074584960938,1.1957778930664062
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-61.49516677856445,-58.41130828857422,-3.0838584899902344
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-56.1380729675293,-64.84977722167969,8.71170425415039
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-64.08350372314453,-69.52439880371094,5.440895080566406
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-51.88364028930664,-60.29353332519531,8.409893035888672
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-57.34363555908203,-58.71754455566406,1.3739089965820312
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-53.67953872680664,-56.45258712768555,2.7730484008789062
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-60.601318359375,-68.76895141601562,8.167633056640625
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-57.3582649230957,-61.16569137573242,3.8074264526367188
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-67.43679809570312,-65.71357727050781,-1.7232208251953125
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-80.70929718017578,-75.62474060058594,-5.084556579589844
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-71.98207092285156,-58.54402542114258,-13.438045501708984
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-74.88064575195312,-68.6279525756836,-6.252693176269531
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-68.04181671142578,-63.229698181152344,-4.8121185302734375
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-55.31230926513672,-52.35294723510742,-2.959362030029297
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-60.74580383300781,-61.64358139038086,0.8977775573730469
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-57.46564865112305,-57.087738037109375,-0.3779106140136719
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-71.9354248046875,-69.95650482177734,-1.9789199829101562
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-56.99623489379883,-60.355255126953125,3.359020233154297
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-62.46904754638672,-61.09000778198242,-1.3790397644042969
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-78.66524505615234,-71.06209564208984,-7.6031494140625
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-69.01898193359375,-55.47244644165039,-13.54653549194336
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-70.4741439819336,-65.81956481933594,-4.654579162597656
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-64.80538177490234,-62.4691047668457,-2.3362770080566406
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-56.42350769042969,-54.59978103637695,-1.8237266540527344
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-52.902042388916016,-49.966400146484375,-2.9356422424316406
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-63.526954650878906,-62.32765197753906,-1.1993026733398438
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-66.2034683227539,-67.44612121582031,1.2426528930664062
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-62.032981872558594,-62.62029266357422,0.587310791015625
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-68.28675842285156,-67.57889556884766,-0.7078628540039062
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-68.62113189697266,-71.09146118164062,2.4703292846679688
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-85.28118133544922,-78.13584899902344,-7.145332336425781
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-58.1710090637207,-52.6743049621582,-5.4967041015625
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-45.101741790771484,-55.24776840209961,10.146026611328125
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-55.38212966918945,-57.090087890625,1.7079582214355469
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-55.9893798828125,-52.105735778808594,-3.8836441040039062
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-71.5656509399414,-69.61682891845703,-1.948822021484375
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-55.69807434082031,-55.77881622314453,0.08074188232421875
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-58.255611419677734,-59.46013259887695,1.2045211791992188
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and sloths,-59.58964157104492,-60.416725158691406,0.8270835876464844
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wombats,-63.54265594482422,-59.64701461791992,-3.895641326904297
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and lions,-56.85842514038086,-53.22426986694336,-3.6341552734375
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and keas,-73.53504180908203,-70.5217514038086,-3.0132904052734375
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wombats,-57.68299102783203,-55.7560920715332,-1.9268989562988281
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-72.86324310302734,-68.89971923828125,-3.9635238647460938
qing-yao/relfreq_n5000_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-75.1102294921875,-73.26268768310547,-1.8475418090820312
