model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-40.743614196777344,-38.28386306762695,-2.4597511291503906
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-40.52632522583008,-40.71140670776367,0.18508148193359375
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-41.732486724853516,-40.10166931152344,-1.6308174133300781
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-42.05550765991211,-41.46098327636719,-0.5945243835449219
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-39.75596618652344,-38.43503189086914,-1.3209342956542969
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-48.9860954284668,-45.25847244262695,-3.7276229858398438
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-49.932804107666016,-47.82592010498047,-2.106884002685547
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-47.47787857055664,-43.98157501220703,-3.4963035583496094
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-52.6794548034668,-46.677330017089844,-6.002124786376953
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-48.32746124267578,-41.67998504638672,-6.6474761962890625
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-49.44656753540039,-43.964683532714844,-5.481884002685547
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-48.280818939208984,-40.769798278808594,-7.511020660400391
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-38.579566955566406,-41.50016784667969,2.9206008911132812
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-48.50344467163086,-38.732295989990234,-9.771148681640625
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-39.66334533691406,-39.44383239746094,-0.219512939453125
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-45.945411682128906,-45.45760726928711,-0.4878044128417969
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-38.91152572631836,-40.77354431152344,1.8620185852050781
qing-yao/relfreq_n5000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-40.76807403564453,-40.1748161315918,-0.5932579040527344
