model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-83.97825622558594,-95.34019470214844,11.3619384765625
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-102.51873779296875,-110.8832778930664,8.364540100097656
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-92.11595916748047,-88.86661529541016,-3.2493438720703125
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-100.8839111328125,-90.91815948486328,-9.965751647949219
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-111.01163482666016,-103.9042739868164,-7.10736083984375
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-111.45970153808594,-120.78181457519531,9.322113037109375
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-115.08615112304688,-120.24412536621094,5.1579742431640625
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-126.72061920166016,-128.5520782470703,1.8314590454101562
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-113.19024658203125,-113.54169464111328,0.35144805908203125
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-121.32969665527344,-128.6245574951172,7.29486083984375
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-118.69933319091797,-116.66162872314453,-2.0377044677734375
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-109.24862670898438,-107.84880828857422,-1.3998184204101562
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-86.76509857177734,-93.75326538085938,6.988166809082031
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-103.78514099121094,-99.88260650634766,-3.9025344848632812
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-111.44055938720703,-106.34144592285156,-5.099113464355469
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-95.19642639160156,-100.4674301147461,5.271003723144531
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-101.81237030029297,-102.93170928955078,1.1193389892578125
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-97.95026397705078,-105.39088439941406,7.440620422363281
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-89.13331604003906,-93.82786560058594,4.694549560546875
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-99.44307708740234,-105.17341613769531,5.730339050292969
qing-yao/handcoded_n10000_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-120.03193664550781,-115.85169982910156,-4.18023681640625
