model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-58.673606872558594,-64.29215240478516,5.6185455322265625
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-64.29479217529297,-61.84921646118164,-2.445575714111328
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-63.69515609741211,-61.209556579589844,-2.4855995178222656
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-54.95220184326172,-59.48400115966797,4.53179931640625
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-48.368873596191406,-50.28947448730469,1.9206008911132812
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-66.18278503417969,-64.99890899658203,-1.1838760375976562
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-64.7899169921875,-61.80678176879883,-2.983135223388672
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-56.09324645996094,-57.4879264831543,1.3946800231933594
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-70.79808044433594,-65.02153015136719,-5.77655029296875
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-66.28636169433594,-68.55149841308594,2.26513671875
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-62.041473388671875,-66.2519760131836,4.210502624511719
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-59.75727462768555,-55.077632904052734,-4.6796417236328125
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-57.25920867919922,-55.50273513793945,-1.7564735412597656
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-53.26837158203125,-56.62806701660156,3.3596954345703125
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-45.79405212402344,-45.015987396240234,-0.7780647277832031
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-57.45243453979492,-58.19477081298828,0.7423362731933594
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-55.165496826171875,-52.78132247924805,-2.384174346923828
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-49.087974548339844,-48.262691497802734,-0.8252830505371094
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-59.31159210205078,-61.65531921386719,2.3437271118164062
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-51.51528549194336,-56.9061164855957,5.390830993652344
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-68.73162841796875,-68.23906707763672,-0.49256134033203125
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-60.435081481933594,-69.91088104248047,9.475799560546875
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-74.41072082519531,-74.94513702392578,0.5344161987304688
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-55.89642333984375,-55.77241134643555,-0.12401199340820312
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-50.40473175048828,-48.81695556640625,-1.5877761840820312
qing-yao/handcoded_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-60.37054443359375,-62.870243072509766,2.4996986389160156
