model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-84.68211364746094,-88.12236022949219,3.44024658203125
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-92.24998474121094,-91.97692108154297,-0.27306365966796875
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-84.81449890136719,-74.86842346191406,-9.946075439453125
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-89.62474060058594,-90.53441619873047,0.9096755981445312
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-75.57662963867188,-77.78921508789062,2.21258544921875
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-97.70037078857422,-98.49958801269531,0.7992172241210938
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-102.51126098632812,-105.28286743164062,2.7716064453125
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-90.3425521850586,-91.64885711669922,1.306304931640625
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-94.17057800292969,-92.00045013427734,-2.1701278686523438
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-96.19844818115234,-94.33726501464844,-1.8611831665039062
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-104.44490814208984,-106.23445129394531,1.7895431518554688
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-91.47274780273438,-89.57421875,-1.898529052734375
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-95.30481719970703,-88.6299057006836,-6.6749114990234375
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-108.01252746582031,-98.0,-10.012527465820312
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-98.87387084960938,-82.6634521484375,-16.210418701171875
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-96.75132751464844,-91.40237426757812,-5.3489532470703125
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-100.463623046875,-89.22477722167969,-11.238845825195312
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-74.59397888183594,-76.13027954101562,1.5363006591796875
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-83.19457244873047,-84.18898010253906,0.9944076538085938
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-83.36582946777344,-85.39643096923828,2.0306015014648438
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-104.96849060058594,-98.32875061035156,-6.639739990234375
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-87.16661834716797,-87.34916687011719,0.18254852294921875
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-94.5218505859375,-90.5958480834961,-3.9260025024414062
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-97.18682098388672,-95.93521881103516,-1.2516021728515625
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-86.36674499511719,-80.21070098876953,-6.156044006347656
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-91.38807678222656,-87.94636535644531,-3.44171142578125
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-91.59849548339844,-81.24630737304688,-10.352188110351562
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-77.42036437988281,-72.96092987060547,-4.459434509277344
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-77.82804870605469,-75.46903228759766,-2.3590164184570312
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-82.21759033203125,-84.78223419189453,2.5646438598632812
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-85.82225036621094,-85.02542114257812,-0.7968292236328125
qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-85.18623352050781,-87.99174499511719,2.805511474609375
