model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-47.600887298583984,-47.073272705078125,-0.5276145935058594
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-48.050323486328125,-52.247711181640625,4.1973876953125
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-50.923927307128906,-46.57606506347656,-4.347862243652344
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-47.866851806640625,-47.72909927368164,-0.13775253295898438
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-48.966793060302734,-49.592750549316406,0.6259574890136719
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-52.71982192993164,-55.018280029296875,2.2984580993652344
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-53.531761169433594,-57.525054931640625,3.9932937622070312
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-55.901920318603516,-58.286888122558594,2.384967803955078
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-56.483245849609375,-55.62876510620117,-0.8544807434082031
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-55.10894012451172,-55.63340759277344,0.5244674682617188
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-57.445274353027344,-59.743896484375,2.2986221313476562
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-50.77545928955078,-50.271240234375,-0.5042190551757812
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-50.11251449584961,-50.07619857788086,-0.03631591796875
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-53.43367385864258,-50.05061340332031,-3.3830604553222656
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-51.89816665649414,-48.76895523071289,-3.12921142578125
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-52.9347038269043,-52.28253173828125,-0.6521720886230469
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-50.533836364746094,-48.57909393310547,-1.954742431640625
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-48.11973190307617,-46.329559326171875,-1.7901725769042969
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-48.384376525878906,-49.386695861816406,1.0023193359375
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-48.5434455871582,-48.73037338256836,0.18692779541015625
qing-yao/handcoded_nunique_nb0_70M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-57.41737365722656,-56.902862548828125,-0.5145111083984375
