model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-50.12605667114258,-47.45317077636719,-2.6728858947753906
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-51.11174011230469,-48.82029724121094,-2.29144287109375
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-53.78224182128906,-47.4343376159668,-6.347904205322266
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-46.488677978515625,-51.36091613769531,4.8722381591796875
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-45.6923828125,-45.37340545654297,-0.31897735595703125
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-52.51830291748047,-51.573265075683594,-0.945037841796875
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-53.663761138916016,-52.250919342041016,-1.412841796875
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-49.60245132446289,-56.432350158691406,6.829898834228516
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-58.57338333129883,-61.354393005371094,2.7810096740722656
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-52.4478645324707,-56.90633010864258,4.458465576171875
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-55.38573455810547,-58.453216552734375,3.0674819946289062
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-50.457218170166016,-48.93419647216797,-1.5230216979980469
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-53.019596099853516,-53.36066436767578,0.3410682678222656
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-49.127418518066406,-52.95478057861328,3.827362060546875
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-50.985618591308594,-49.235755920410156,-1.7498626708984375
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-56.46546936035156,-56.69935607910156,0.23388671875
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-52.27284240722656,-49.47430419921875,-2.7985382080078125
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-44.92839431762695,-45.20824432373047,0.2798500061035156
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-52.663482666015625,-52.05421447753906,-0.6092681884765625
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-44.01905059814453,-46.71770477294922,2.6986541748046875
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-59.54889678955078,-53.445980072021484,-6.102916717529297
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-52.74465560913086,-58.987396240234375,6.242740631103516
qing-yao/handcoded_n5000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-62.72943878173828,-63.10021209716797,0.3707733154296875
