model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-72.08993530273438,-71.70978546142578,-0.38014984130859375
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-71.89701080322266,-70.25729370117188,-1.6397171020507812
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-67.63349914550781,-64.9033432006836,-2.7301559448242188
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-64.82292175292969,-68.93633270263672,4.113410949707031
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-55.356529235839844,-56.67218780517578,1.3156585693359375
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-75.39935302734375,-76.6310806274414,1.2317276000976562
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-74.5699462890625,-73.50057983398438,-1.069366455078125
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-62.486080169677734,-60.23760986328125,-2.2484703063964844
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-76.53690338134766,-78.35521697998047,1.8183135986328125
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-72.62767028808594,-72.43960571289062,-0.1880645751953125
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-71.36046600341797,-74.66468811035156,3.3042221069335938
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-68.40979766845703,-63.677757263183594,-4.7320404052734375
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-71.45491027832031,-70.32526397705078,-1.1296463012695312
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-74.943359375,-73.80961608886719,-1.1337432861328125
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-67.73146057128906,-60.64915466308594,-7.082305908203125
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-79.25532531738281,-77.18646240234375,-2.0688629150390625
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-75.87115478515625,-69.32090759277344,-6.5502471923828125
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-61.840904235839844,-60.55693435668945,-1.2839698791503906
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-77.72799682617188,-76.55802154541016,-1.1699752807617188
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-76.16416931152344,-72.80431365966797,-3.3598556518554688
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-77.80879211425781,-68.7863540649414,-9.022438049316406
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-64.15269470214844,-59.46110534667969,-4.69158935546875
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-77.1245346069336,-73.76011657714844,-3.3644180297851562
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-75.33356475830078,-73.05984497070312,-2.2737197875976562
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-67.18868255615234,-63.57261276245117,-3.616069793701172
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-80.97297668457031,-74.74775695800781,-6.2252197265625
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-67.56619262695312,-66.8746337890625,-0.691558837890625
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-72.58020782470703,-66.61763000488281,-5.962577819824219
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-67.69029998779297,-64.32772827148438,-3.3625717163085938
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-56.777122497558594,-59.6202278137207,2.8431053161621094
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-67.58464813232422,-73.1047134399414,5.5200653076171875
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-69.18956756591797,-68.1115951538086,-1.077972412109375
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-64.6359634399414,-70.61283874511719,5.976875305175781
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-64.77479553222656,-69.26359558105469,4.488800048828125
qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-81.8176040649414,-76.3376693725586,-5.4799346923828125
