model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-70.32527923583984,-64.38740539550781,-5.937873840332031
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-77.17302703857422,-78.73745727539062,1.5644302368164062
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-65.37960052490234,-58.3608512878418,-7.018749237060547
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-68.3917465209961,-73.54452514648438,5.152778625488281
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-56.786224365234375,-61.433231353759766,4.647006988525391
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-62.25746536254883,-67.6793441772461,5.421878814697266
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-68.5525894165039,-74.19621276855469,5.643623352050781
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-58.00749588012695,-61.75621032714844,3.7487144470214844
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-57.05812072753906,-61.106842041015625,4.0487213134765625
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-55.1247444152832,-59.21807861328125,4.093334197998047
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-67.1031494140625,-72.91259765625,5.8094482421875
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-59.6944465637207,-63.58346939086914,3.8890228271484375
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-70.00450897216797,-67.19451904296875,-2.8099899291992188
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-81.64610290527344,-71.05622100830078,-10.589881896972656
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-67.6283187866211,-61.4176139831543,-6.210704803466797
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-69.4458999633789,-62.24829864501953,-7.197601318359375
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-66.3206787109375,-63.57278060913086,-2.7478981018066406
qing-yao/relfreq_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-54.27798080444336,-55.82929229736328,1.5513114929199219
