model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-41.33709716796875,-39.86734390258789,-1.4697532653808594
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-43.532623291015625,-40.464324951171875,-3.06829833984375
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-43.553932189941406,-41.12225341796875,-2.4316787719726562
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-43.17500305175781,-43.3316650390625,0.1566619873046875
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-42.18330383300781,-40.897491455078125,-1.2858123779296875
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-48.12744140625,-45.45026397705078,-2.6771774291992188
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-51.034523010253906,-46.29736328125,-4.737159729003906
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-48.609928131103516,-43.832420349121094,-4.777507781982422
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-54.16720199584961,-46.945621490478516,-7.221580505371094
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-50.06544494628906,-44.4124755859375,-5.6529693603515625
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-50.12733459472656,-43.45868682861328,-6.668647766113281
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-49.214500427246094,-41.747013092041016,-7.467487335205078
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-41.43058395385742,-44.6116828918457,3.1810989379882812
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-48.49781036376953,-44.83626937866211,-3.661540985107422
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-42.682716369628906,-43.67287063598633,0.9901542663574219
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-47.79047393798828,-52.160762786865234,4.370288848876953
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-43.556968688964844,-44.5777587890625,1.0207901000976562
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-40.50164031982422,-39.98817825317383,-0.5134620666503906
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-44.592735290527344,-45.04168701171875,0.44895172119140625
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-43.216636657714844,-42.390140533447266,-0.8264961242675781
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-50.908058166503906,-44.623291015625,-6.284767150878906
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-47.40188217163086,-41.81033706665039,-5.591545104980469
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-55.11834716796875,-45.948665618896484,-9.169681549072266
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-42.53981018066406,-40.74221420288086,-1.7975959777832031
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-40.471168518066406,-38.24485778808594,-2.2263107299804688
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-44.5228271484375,-44.37472152709961,-0.14810562133789062
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-42.07110595703125,-39.4394416809082,-2.631664276123047
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-45.43975067138672,-44.3570442199707,-1.0827064514160156
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-42.38166809082031,-40.50722122192383,-1.8744468688964844
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-42.05813980102539,-44.82489776611328,2.7667579650878906
qing-yao/baseline_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and keas,-47.61550521850586,-44.57139205932617,-3.0441131591796875
