model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-45.34680938720703,-44.71437072753906,-0.6324386596679688
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-47.34363555908203,-51.96328353881836,4.619647979736328
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-49.287353515625,-44.76370620727539,-4.523647308349609
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-46.84113311767578,-46.89556121826172,0.0544281005859375
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-47.99810028076172,-47.707237243652344,-0.290863037109375
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-50.655845642089844,-53.062103271484375,2.4062576293945312
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-53.598304748535156,-57.137168884277344,3.5388641357421875
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-54.003334045410156,-58.46013641357422,4.4568023681640625
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-56.20069122314453,-56.44645690917969,0.24576568603515625
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-54.921607971191406,-55.762264251708984,0.8406562805175781
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-56.571250915527344,-58.9775505065918,2.406299591064453
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-50.05876541137695,-50.13969802856445,0.0809326171875
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-48.3001594543457,-48.26345443725586,-0.03670501708984375
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-52.46106719970703,-49.75466537475586,-2.706401824951172
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-50.833465576171875,-46.74339294433594,-4.0900726318359375
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-52.8480110168457,-51.73780059814453,-1.1102104187011719
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-50.2701416015625,-48.420814514160156,-1.8493270874023438
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-45.482261657714844,-42.88511657714844,-2.5971450805664062
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-47.4112663269043,-47.26636505126953,-0.14490127563476562
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-47.13042068481445,-47.315555572509766,0.1851348876953125
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-57.540672302246094,-56.61048889160156,-0.9301834106445312
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-57.60588073730469,-58.979408264160156,1.3735275268554688
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-59.58842468261719,-56.740081787109375,-2.8483428955078125
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-52.12876892089844,-51.84492492675781,-0.283843994140625
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-49.776817321777344,-49.1683235168457,-0.6084938049316406
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-52.621150970458984,-55.120277404785156,2.499126434326172
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-51.462806701660156,-46.209190368652344,-5.2536163330078125
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-49.64993667602539,-48.275665283203125,-1.3742713928222656
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-48.093482971191406,-47.37332534790039,-0.7201576232910156
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-47.258766174316406,-50.4656982421875,3.2069320678710938
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-50.46450424194336,-49.4815788269043,-0.9829254150390625
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-47.43272018432617,-50.675926208496094,3.243206024169922
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-48.577049255371094,-49.975318908691406,1.3982696533203125
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-48.80916976928711,-48.9307746887207,0.12160491943359375
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-55.55036163330078,-57.07447052001953,1.52410888671875
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-51.355289459228516,-47.06401443481445,-4.2912750244140625
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-46.20868682861328,-52.1279296875,5.919242858886719
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-47.87354278564453,-50.77706527709961,2.903522491455078
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-47.62218475341797,-47.74875259399414,0.12656784057617188
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-54.38749694824219,-57.26399612426758,2.8764991760253906
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-50.65005874633789,-50.43342971801758,-0.2166290283203125
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-48.903202056884766,-51.365928649902344,2.462726593017578
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and sloths,-47.04326629638672,-49.820274353027344,2.777008056640625
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wombats,-53.02964782714844,-53.55299377441406,0.523345947265625
qing-yao/handcoded_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and lions,-45.001129150390625,-45.09882354736328,0.09769439697265625
