model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-41.85792922973633,-41.703857421875,-0.15407180786132812
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-43.39442443847656,-43.34685516357422,-0.04756927490234375
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-44.90025329589844,-40.34187316894531,-4.558380126953125
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-40.148590087890625,-44.089942932128906,3.9413528442382812
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-41.8820686340332,-40.36492156982422,-1.5171470642089844
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-44.157615661621094,-44.878807067871094,0.72119140625
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-45.683712005615234,-43.28718566894531,-2.396526336669922
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-43.758819580078125,-46.7396354675293,2.980815887451172
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-52.00725173950195,-51.894161224365234,-0.11309051513671875
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-48.03937530517578,-46.049903869628906,-1.989471435546875
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-47.53813552856445,-50.887733459472656,3.349597930908203
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-43.34281921386719,-41.35433578491211,-1.9884834289550781
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-43.19501876831055,-46.76198959350586,3.5669708251953125
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-43.554317474365234,-45.689048767089844,2.1347312927246094
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-47.23717498779297,-43.666500091552734,-3.5706748962402344
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-48.9526481628418,-53.01982498168945,4.067176818847656
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-44.13528823852539,-44.805335998535156,0.6700477600097656
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-44.160980224609375,-41.105079650878906,-3.0559005737304688
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-45.480369567871094,-48.790103912353516,3.309734344482422
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-40.89378356933594,-43.6669921875,2.7732086181640625
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-47.401668548583984,-45.516021728515625,-1.8856468200683594
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-45.085872650146484,-51.91704559326172,6.831172943115234
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-53.9478645324707,-54.39525604248047,0.4473915100097656
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-42.64371109008789,-42.552513122558594,-0.09119796752929688
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-43.74089813232422,-40.460777282714844,-3.280120849609375
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-48.263893127441406,-50.175575256347656,1.91168212890625
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-40.52446746826172,-42.10483932495117,1.5803718566894531
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-47.519832611083984,-48.474552154541016,0.9547195434570312
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-41.82685852050781,-42.63106918334961,0.8042106628417969
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-44.75727844238281,-39.37614059448242,-5.381137847900391
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and keas,-47.494998931884766,-45.15876770019531,-2.336231231689453
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ibex,-43.19925308227539,-41.749298095703125,-1.4499549865722656
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and koalas,-40.00326919555664,-42.07950210571289,2.07623291015625
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and sloths,-39.87520980834961,-38.65162658691406,-1.2235832214355469
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-51.652950286865234,-47.84680938720703,-3.806140899658203
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and keas,-50.78081512451172,-45.81869125366211,-4.962123870849609
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and harpies,-40.47666549682617,-43.83740234375,3.360736846923828
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and koalas,-45.18281555175781,-38.7310791015625,-6.4517364501953125
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and wombats,-43.88326644897461,-46.4494514465332,2.5661849975585938
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-47.111454010009766,-49.112892150878906,2.0014381408691406
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and keas,-49.56341552734375,-47.40022277832031,-2.1631927490234375
qing-yao/baseline_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and koalas,-45.793548583984375,-45.92253875732422,0.12899017333984375
