model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-80.68392181396484,-80.20199584960938,-0.48192596435546875
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-85.05292510986328,-85.16259002685547,0.1096649169921875
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-79.6640396118164,-74.97958374023438,-4.684455871582031
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-83.06268310546875,-88.61895751953125,5.5562744140625
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-77.2720947265625,-76.38094329833984,-0.8911514282226562
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-84.61749267578125,-90.626220703125,6.00872802734375
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-93.47016906738281,-94.77283477783203,1.3026657104492188
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-77.04583740234375,-84.67823791503906,7.6324005126953125
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-89.66029357910156,-89.703857421875,0.0435638427734375
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-89.76127624511719,-90.53883361816406,0.777557373046875
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-85.43684387207031,-89.00413513183594,3.567291259765625
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-83.9488754272461,-85.13926696777344,1.1903915405273438
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-89.47846984863281,-79.54684448242188,-9.931625366210938
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-98.14453125,-92.55316925048828,-5.591361999511719
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-91.42472839355469,-75.37931823730469,-16.04541015625
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-95.23754119873047,-87.78299713134766,-7.4545440673828125
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-96.01128387451172,-85.80229949951172,-10.208984375
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-69.8863296508789,-67.05355834960938,-2.8327713012695312
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-79.25792694091797,-80.92097473144531,1.6630477905273438
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-80.79218292236328,-81.44654846191406,0.6543655395507812
qing-yao/relfreq_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-103.11967468261719,-92.17992401123047,-10.939750671386719
