model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-56.115474700927734,-51.68017578125,-4.435298919677734
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-68.87644958496094,-61.72774887084961,-7.148700714111328
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-57.265201568603516,-55.44418716430664,-1.821014404296875
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-58.927391052246094,-58.355228424072266,-0.5721626281738281
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-48.078094482421875,-48.3190803527832,0.24098587036132812
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-64.5264663696289,-62.20478057861328,-2.321685791015625
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-74.863037109375,-68.27474212646484,-6.588294982910156
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-62.198081970214844,-62.98895263671875,0.7908706665039062
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-70.66746520996094,-64.5500717163086,-6.117393493652344
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-67.6407470703125,-59.75483322143555,-7.885913848876953
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-74.53010559082031,-80.51155090332031,5.9814453125
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-70.64883422851562,-69.13773345947266,-1.5111007690429688
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-65.001953125,-70.97284698486328,5.970893859863281
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-70.53327941894531,-74.24442291259766,3.7111434936523438
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-65.11521911621094,-60.783546447753906,-4.331672668457031
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-69.7126235961914,-70.38896942138672,0.6763458251953125
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-67.016845703125,-69.39761352539062,2.380767822265625
qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-50.00431823730469,-44.27732467651367,-5.726993560791016
