model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-73.01034545898438,-68.21353912353516,-4.796806335449219
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-79.96497344970703,-74.83122253417969,-5.133750915527344
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-74.02963256835938,-70.18824005126953,-3.8413925170898438
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-71.4052963256836,-74.13970947265625,2.7344131469726562
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-56.89993667602539,-58.86836242675781,1.9684257507324219
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-71.12084197998047,-73.6169204711914,2.4960784912109375
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-77.40392303466797,-79.29718017578125,1.8932571411132812
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-64.10374450683594,-63.7592658996582,-0.3444786071777344
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-78.06452941894531,-73.62554168701172,-4.438987731933594
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-75.83767700195312,-71.150634765625,-4.687042236328125
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-75.79937744140625,-75.60054016113281,-0.1988372802734375
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-71.13729095458984,-68.03019714355469,-3.1070938110351562
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-81.35071563720703,-73.44059753417969,-7.910118103027344
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-83.1011962890625,-73.7979507446289,-9.303245544433594
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-65.69891357421875,-58.121646881103516,-7.577266693115234
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-80.03924560546875,-71.03533172607422,-9.003913879394531
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-79.6152114868164,-71.47096252441406,-8.144248962402344
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-52.33780288696289,-52.576904296875,0.23910140991210938
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-68.15202331542969,-66.90617370605469,-1.245849609375
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-68.94510650634766,-69.4488754272461,0.5037689208984375
qing-yao/handcoded_nunique_nb50k_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-78.9642562866211,-80.19200134277344,1.2277450561523438
