model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-66.43968200683594,-69.3809585571289,2.9412765502929688
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-71.88101196289062,-75.50657653808594,3.6255645751953125
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-65.17073059082031,-68.20817565917969,3.037445068359375
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-69.99113464355469,-74.54358673095703,4.552452087402344
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-59.8001708984375,-59.61521530151367,-0.18495559692382812
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-59.30978775024414,-74.12767791748047,14.817890167236328
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-67.50767517089844,-70.6128158569336,3.1051406860351562
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-57.91582107543945,-59.425201416015625,1.5093803405761719
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-57.82597351074219,-59.23661804199219,1.41064453125
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-53.37009811401367,-58.927284240722656,5.557186126708984
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-69.6668472290039,-75.72871398925781,6.061866760253906
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-60.61750030517578,-66.2113037109375,5.593803405761719
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-67.23619079589844,-61.98687744140625,-5.2493133544921875
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-74.21649169921875,-72.49671936035156,-1.7197723388671875
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-63.34897994995117,-56.67561340332031,-6.673366546630859
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-62.54195785522461,-63.69155502319336,1.14959716796875
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-62.75922393798828,-55.61542510986328,-7.143798828125
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-51.478084564208984,-53.20332717895508,1.7252426147460938
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-54.78878402709961,-58.75886917114258,3.9700851440429688
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-57.63128662109375,-55.086509704589844,-2.5447769165039062
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-68.86673736572266,-65.76140594482422,-3.1053314208984375
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-55.22056198120117,-51.374366760253906,-3.8461952209472656
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-55.91816329956055,-56.09074020385742,0.172576904296875
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-73.75923156738281,-73.89239501953125,0.1331634521484375
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-61.73469161987305,-60.24791717529297,-1.4867744445800781
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-64.92926025390625,-66.23046875,1.30120849609375
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-64.09627532958984,-67.17588806152344,3.0796127319335938
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-50.66000747680664,-57.10324478149414,6.4432373046875
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-52.00520324707031,-52.609745025634766,0.6045417785644531
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-59.60466003417969,-61.81294250488281,2.208282470703125
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-60.263912200927734,-61.63716125488281,1.3732490539550781
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-60.87225341796875,-57.48448944091797,-3.3877639770507812
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-65.02151489257812,-66.68866729736328,1.6671524047851562
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-65.76095581054688,-67.05249786376953,1.2915420532226562
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-76.92118835449219,-71.8734359741211,-5.047752380371094
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-52.353721618652344,-46.93471145629883,-5.419010162353516
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-45.89623260498047,-46.643924713134766,0.7476921081542969
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-51.43772506713867,-55.938377380371094,4.500652313232422
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-56.423439025878906,-55.115501403808594,-1.3079376220703125
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-61.67313766479492,-60.463340759277344,-1.2097969055175781
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-52.271568298339844,-46.91756820678711,-5.354000091552734
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-54.582279205322266,-54.9358024597168,0.35352325439453125
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and sloths,-54.22754669189453,-57.696956634521484,3.469409942626953
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wombats,-62.891868591308594,-61.75537109375,-1.1364974975585938
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and lions,-51.51957702636719,-50.12351989746094,-1.39605712890625
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and keas,-66.9724349975586,-61.376338958740234,-5.596096038818359
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wombats,-63.65623474121094,-55.32855987548828,-8.327674865722656
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-62.4503288269043,-64.37781524658203,1.9274864196777344
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-70.33426666259766,-68.61050415039062,-1.7237625122070312
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-60.73432922363281,-63.64326477050781,2.908935546875
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-55.769737243652344,-62.77410125732422,7.004364013671875
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-60.40105438232422,-55.88077926635742,-4.520275115966797
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-69.5534439086914,-78.01546478271484,8.462020874023438
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",lutes and marimbas,-57.58677291870117,-57.52663040161133,-0.06014251708984375
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-61.37871551513672,-57.28377151489258,-4.094944000244141
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-59.651336669921875,-58.451812744140625,-1.19952392578125
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-62.51709747314453,-69.74266052246094,7.225563049316406
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-59.48774719238281,-59.09375762939453,-0.39398956298828125
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-56.50716018676758,-64.54072570800781,8.033565521240234
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",lutes and saxophones,-42.74983596801758,-43.855194091796875,1.1053581237792969
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",casserole and eagle,-46.935813903808594,-46.79920196533203,-0.1366119384765625
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kite and linguist,-43.40753173828125,-46.23771667480469,2.8301849365234375
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",algorithm and perfume,-47.18056106567383,-48.38947677612305,1.2089157104492188
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",forest and screwdriver,-49.93069839477539,-47.375816345214844,-2.554882049560547
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",slipper and volcano,-48.485511779785156,-48.15615463256836,-0.3293571472167969
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harmonica and microscope,-51.37025833129883,-53.998958587646484,2.6287002563476562
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",cookbook and zenith,-52.1039924621582,-54.1706657409668,2.0666732788085938
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-41.51429748535156,-44.58232116699219,3.068023681640625
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",neuron and toaster,-48.82108688354492,-47.560935974121094,-1.2601509094238281
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-49.783756256103516,-54.12082290649414,4.337066650390625
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",casserole and optics,-54.683616638183594,-59.071475982666016,4.387859344482422
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",comet and encyclopedia,-59.1153564453125,-60.090492248535156,0.9751358032226562
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",nimbus and waffle,-49.42225646972656,-51.653968811035156,2.2317123413085938
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",photon and pumpkin,-52.23252487182617,-54.923519134521484,2.6909942626953125
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",lantern and syntax,-56.08979415893555,-57.86540603637695,1.7756118774414062
qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",echo and vineyard,-44.49127960205078,-46.01320266723633,1.5219230651855469
