model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-49.83743667602539,-43.24258804321289,-6.5948486328125
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-51.607120513916016,-50.628597259521484,-0.9785232543945312
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-47.18035125732422,-51.3912353515625,4.210884094238281
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-49.31524658203125,-49.226985931396484,-0.08826065063476562
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-44.166175842285156,-45.02421569824219,0.8580398559570312
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-54.711578369140625,-52.234642028808594,-2.4769363403320312
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-56.18368911743164,-52.383697509765625,-3.7999916076660156
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-54.989341735839844,-47.53523254394531,-7.454109191894531
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-60.363285064697266,-53.493648529052734,-6.869636535644531
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-56.80341339111328,-50.77473831176758,-6.028675079345703
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-59.03475570678711,-52.318023681640625,-6.716732025146484
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-56.929351806640625,-51.91868209838867,-5.010669708251953
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-47.104591369628906,-49.1015739440918,1.9969825744628906
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-49.51073455810547,-46.098445892333984,-3.4122886657714844
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-42.372657775878906,-45.03742599487305,2.6647682189941406
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-50.71503448486328,-53.678382873535156,2.963348388671875
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-48.83906555175781,-46.1634407043457,-2.6756248474121094
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-44.41288757324219,-43.461177825927734,-0.9517097473144531
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-51.49819564819336,-48.40559768676758,-3.0925979614257812
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-52.36220169067383,-46.200923919677734,-6.161277770996094
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-63.667442321777344,-53.375816345214844,-10.2916259765625
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-58.73055648803711,-48.25362014770508,-10.476936340332031
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-69.37513732910156,-58.832027435302734,-10.543109893798828
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-54.90550231933594,-47.913089752197266,-6.992412567138672
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-45.521942138671875,-44.9460334777832,-0.5759086608886719
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-54.45357894897461,-54.050296783447266,-0.40328216552734375
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-48.474517822265625,-46.386383056640625,-2.088134765625
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-53.73301315307617,-53.61104965209961,-0.1219635009765625
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-52.01927185058594,-50.099464416503906,-1.9198074340820312
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-43.56599044799805,-51.32219314575195,7.756202697753906
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-54.760467529296875,-50.67086410522461,-4.089603424072266
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-50.093963623046875,-51.072608947753906,0.9786453247070312
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-47.565757751464844,-42.843780517578125,-4.721977233886719
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-47.71025848388672,-46.54114532470703,-1.1691131591796875
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-56.81623840332031,-53.99713134765625,-2.8191070556640625
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-47.778587341308594,-50.694244384765625,2.9156570434570312
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-48.85404968261719,-43.30937957763672,-5.544670104980469
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-42.768150329589844,-43.435916900634766,0.6677665710449219
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-45.035667419433594,-47.046749114990234,2.0110816955566406
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-53.23076248168945,-45.06277847290039,-8.167984008789062
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-54.53465270996094,-52.82290267944336,-1.7117500305175781
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-51.25959396362305,-49.635643005371094,-1.6239509582519531
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and sloths,-48.98381423950195,-53.416748046875,4.432933807373047
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and wombats,-52.123592376708984,-49.61309814453125,-2.5104942321777344
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and lions,-51.630043029785156,-47.98261642456055,-3.6474266052246094
qing-yao/baseline_nb150k_410M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and keas,-63.525657653808594,-54.61652374267578,-8.909133911132812
