model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-40.16987991333008,-36.998939514160156,-3.170940399169922
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-41.05503845214844,-39.69049072265625,-1.3645477294921875
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-42.0589485168457,-40.72926330566406,-1.3296852111816406
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-42.60607147216797,-41.22284698486328,-1.3832244873046875
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-40.5313720703125,-38.115623474121094,-2.4157485961914062
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-48.53034210205078,-43.958778381347656,-4.571563720703125
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-51.59487533569336,-44.61424255371094,-6.980632781982422
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-47.95257568359375,-43.403316497802734,-4.549259185791016
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-54.18002700805664,-48.318599700927734,-5.861427307128906
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-46.78230285644531,-41.22726058959961,-5.555042266845703
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-49.60916519165039,-44.310489654541016,-5.298675537109375
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-48.67485809326172,-41.75947189331055,-6.915386199951172
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-38.21013641357422,-41.33828353881836,3.1281471252441406
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-46.938018798828125,-38.439857482910156,-8.498161315917969
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-39.074180603027344,-39.296146392822266,0.22196578979492188
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-47.955780029296875,-47.02168655395508,-0.9340934753417969
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-38.96226119995117,-38.93142318725586,-0.0308380126953125
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-40.32936096191406,-39.72571563720703,-0.6036453247070312
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-45.90096664428711,-42.4564094543457,-3.4445571899414062
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-41.914554595947266,-38.5053825378418,-3.4091720581054688
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-46.538185119628906,-43.48516082763672,-3.0530242919921875
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-45.402549743652344,-42.919273376464844,-2.4832763671875
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-53.44911193847656,-46.38364791870117,-7.065464019775391
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-40.74642562866211,-39.92508316040039,-0.8213424682617188
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-40.560028076171875,-36.511539459228516,-4.048488616943359
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-45.45327377319336,-42.31190872192383,-3.1413650512695312
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-41.12750244140625,-35.93458938598633,-5.192913055419922
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-45.72237777709961,-42.25013732910156,-3.472240447998047
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-39.090789794921875,-38.31359100341797,-0.7771987915039062
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-40.12516784667969,-44.2513542175293,4.126186370849609
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-47.98224639892578,-45.78297805786133,-2.199268341064453
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-38.21073532104492,-42.14577865600586,3.9350433349609375
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-42.41161346435547,-37.942535400390625,-4.469078063964844
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-43.47935485839844,-38.34275817871094,-5.1365966796875
qing-yao/handcoded_n1000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-37.69717788696289,-42.89589309692383,5.1987152099609375
