model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-60.77786636352539,-63.61410140991211,2.8362350463867188
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-68.95320892333984,-70.89126586914062,1.9380569458007812
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-60.43404006958008,-60.029541015625,-0.4044990539550781
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-62.97277069091797,-65.52919006347656,2.5564193725585938
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-66.48187255859375,-58.303165435791016,-8.178707122802734
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-72.38340759277344,-67.56147766113281,-4.821929931640625
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-72.99676513671875,-69.01749420166016,-3.9792709350585938
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-64.81261444091797,-70.53401947021484,5.721405029296875
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-74.0455551147461,-76.74919128417969,2.7036361694335938
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-73.26856231689453,-67.8477783203125,-5.420783996582031
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-70.97042083740234,-76.01608276367188,5.045661926269531
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-67.86241149902344,-64.67792510986328,-3.1844863891601562
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-65.99492645263672,-75.64411163330078,9.649185180664062
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-71.41063690185547,-76.48086547851562,5.070228576660156
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-72.63105010986328,-66.98744201660156,-5.643608093261719
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-76.05982208251953,-77.08915710449219,1.0293350219726562
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-73.1409912109375,-74.58351135253906,1.4425201416015625
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-61.467342376708984,-57.08504867553711,-4.382293701171875
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-66.26837921142578,-66.71773529052734,0.4493560791015625
qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-63.078094482421875,-60.824432373046875,-2.253662109375
