model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-43.82555389404297,-49.5655632019043,5.740009307861328
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-43.717864990234375,-47.60525894165039,3.8873939514160156
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-49.25210952758789,-48.964195251464844,-0.2879142761230469
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-52.11014175415039,-44.919429779052734,-7.190711975097656
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-51.281898498535156,-42.938472747802734,-8.343425750732422
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-61.91205596923828,-55.04322814941406,-6.868827819824219
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-60.74391555786133,-54.0892333984375,-6.654682159423828
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-56.8798942565918,-56.03273010253906,-0.8471641540527344
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-65.09481811523438,-55.89610290527344,-9.198715209960938
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-58.02470779418945,-47.96358108520508,-10.061126708984375
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-60.91843032836914,-54.70503616333008,-6.2133941650390625
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-62.0441780090332,-48.898780822753906,-13.145397186279297
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-46.313812255859375,-46.34919357299805,0.035381317138671875
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-54.41903305053711,-40.71564483642578,-13.703388214111328
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-48.03468704223633,-41.56621551513672,-6.468471527099609
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-52.21393966674805,-49.27955627441406,-2.9343833923339844
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-45.77983856201172,-43.80856704711914,-1.9712715148925781
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-50.37083053588867,-47.30543899536133,-3.0653915405273438
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-52.57265090942383,-50.74781799316406,-1.8248329162597656
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-45.65782928466797,-48.34965896606445,2.6918296813964844
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-55.72178649902344,-55.90238952636719,0.18060302734375
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-57.591766357421875,-56.664424896240234,-0.9273414611816406
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-65.67570495605469,-56.343875885009766,-9.331829071044922
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-48.6908073425293,-45.224952697753906,-3.4658546447753906
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-51.678916931152344,-43.06180191040039,-8.617115020751953
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-49.04627227783203,-47.747596740722656,-1.298675537109375
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-50.27711868286133,-39.30166244506836,-10.975456237792969
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-52.09095764160156,-48.94766616821289,-3.143291473388672
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-44.92957305908203,-44.98133850097656,0.05176544189453125
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-50.534027099609375,-50.39241409301758,-0.14161300659179688
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-55.982032775878906,-49.35271072387695,-6.629322052001953
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-42.147586822509766,-52.847293853759766,10.69970703125
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-52.067935943603516,-46.3112907409668,-5.756645202636719
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-51.248294830322266,-40.43058395385742,-10.817710876464844
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-44.54317092895508,-51.18123245239258,6.6380615234375
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-55.68724060058594,-50.66590118408203,-5.021339416503906
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-45.787174224853516,-53.06227493286133,7.2751007080078125
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-51.90888977050781,-46.45938491821289,-5.449504852294922
qing-yao/handcoded_nunique_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-50.48577117919922,-50.98041534423828,0.4946441650390625
