model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-61.0757942199707,-65.2725830078125,4.196788787841797
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-67.9126968383789,-64.34827423095703,-3.564422607421875
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-61.03053665161133,-59.34056091308594,-1.6899757385253906
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-61.36349105834961,-66.42546081542969,5.061969757080078
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-50.83743667602539,-57.10957336425781,6.272136688232422
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-66.84146881103516,-74.53402709960938,7.692558288574219
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-69.68357849121094,-75.95720672607422,6.273628234863281
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-60.174373626708984,-68.47026062011719,8.295886993408203
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-69.71499633789062,-76.93030548095703,7.215309143066406
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-72.63343811035156,-69.08036041259766,-3.5530776977539062
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-70.0706787109375,-78.3552017211914,8.284523010253906
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-64.31195068359375,-64.26531219482422,-0.04663848876953125
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-72.07147216796875,-67.3145751953125,-4.75689697265625
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-73.44615936279297,-69.86316680908203,-3.5829925537109375
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-65.71015930175781,-59.887123107910156,-5.823036193847656
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-71.29232025146484,-69.70724487304688,-1.5850753784179688
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-70.5560302734375,-66.92830657958984,-3.6277236938476562
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-54.05198669433594,-55.23637008666992,1.1843833923339844
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-62.539833068847656,-65.97830963134766,3.4384765625
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-56.76832962036133,-63.16324234008789,6.3949127197265625
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-76.92036437988281,-76.95087432861328,0.03050994873046875
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-67.5938720703125,-71.5106201171875,3.916748046875
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-76.7007064819336,-80.43159484863281,3.7308883666992188
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-68.525390625,-68.9430160522461,0.41762542724609375
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-58.554622650146484,-55.77530288696289,-2.7793197631835938
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-66.57396697998047,-69.13538360595703,2.5614166259765625
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-62.5214958190918,-63.914642333984375,1.3931465148925781
qing-yao/handcoded_n5000_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-62.915496826171875,-60.357452392578125,-2.55804443359375
