model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-65.10850524902344,-62.17384719848633,-2.9346580505371094
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-73.64720916748047,-69.08735656738281,-4.559852600097656
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-61.5605583190918,-61.308929443359375,-0.2516288757324219
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-68.3460693359375,-69.83580017089844,1.4897308349609375
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-53.795108795166016,-53.7220573425293,-0.07305145263671875
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-73.96280670166016,-69.28923034667969,-4.673576354980469
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-77.43009948730469,-77.31149291992188,-0.1186065673828125
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-63.06669235229492,-60.57743453979492,-2.4892578125
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-71.68123626708984,-72.68026733398438,0.9990310668945312
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-66.36956787109375,-63.05567169189453,-3.3138961791992188
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-74.52543640136719,-70.2095718383789,-4.315864562988281
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-67.61016845703125,-57.171478271484375,-10.438690185546875
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-62.05556106567383,-58.42167282104492,-3.6338882446289062
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-71.3271484375,-68.2269058227539,-3.1002426147460938
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-60.66273880004883,-53.00927734375,-7.653461456298828
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-70.12496948242188,-59.79043197631836,-10.334537506103516
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-59.80192947387695,-57.24756622314453,-2.554363250732422
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-54.39303207397461,-52.85691833496094,-1.5361137390136719
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-64.92610931396484,-58.378299713134766,-6.547809600830078
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-54.53382110595703,-56.678531646728516,2.1447105407714844
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-79.28938293457031,-75.46115112304688,-3.8282318115234375
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-63.676483154296875,-62.86721420288086,-0.8092689514160156
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-67.80218505859375,-71.82478332519531,4.0225982666015625
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-75.36937713623047,-72.77391815185547,-2.595458984375
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-61.17168045043945,-58.22896194458008,-2.942718505859375
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-71.30613708496094,-63.23500061035156,-8.071136474609375
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-65.45928192138672,-65.85314178466797,0.39385986328125
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-61.05859375,-56.326988220214844,-4.731605529785156
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-49.59256362915039,-53.49789810180664,3.90533447265625
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-60.56393814086914,-60.564571380615234,0.00063323974609375
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-66.4612045288086,-70.02050018310547,3.559295654296875
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-61.523006439208984,-63.36391830444336,1.840911865234375
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-68.6964111328125,-67.4439468383789,-1.2524642944335938
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-63.92509841918945,-58.73089599609375,-5.194202423095703
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-79.94929504394531,-76.73341369628906,-3.21588134765625
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-50.01725769042969,-55.73431396484375,5.7170562744140625
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-45.62282943725586,-47.438655853271484,1.815826416015625
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-55.20772171020508,-50.422271728515625,-4.785449981689453
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-55.438331604003906,-57.65287780761719,2.2145462036132812
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-63.94965362548828,-62.19851303100586,-1.7511405944824219
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-50.07733154296875,-58.25316619873047,8.175834655761719
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-61.206939697265625,-53.32781219482422,-7.879127502441406
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and sloths,-60.1617431640625,-50.64459991455078,-9.517143249511719
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wombats,-66.50273132324219,-63.04838562011719,-3.454345703125
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and lions,-57.77463912963867,-51.113426208496094,-6.661212921142578
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and keas,-68.17204284667969,-70.89988708496094,2.72784423828125
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wombats,-54.40068435668945,-61.30455780029297,6.903873443603516
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-66.62203216552734,-61.067901611328125,-5.554130554199219
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-89.579345703125,-86.44145202636719,-3.1378936767578125
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-64.39158630371094,-63.445289611816406,-0.9462966918945312
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-52.146873474121094,-61.25391387939453,9.107040405273438
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-58.628299713134766,-62.247535705566406,3.6192359924316406
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-84.7187271118164,-91.36946868896484,6.6507415771484375
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",lutes and marimbas,-52.35346221923828,-59.3643798828125,7.010917663574219
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-74.38272094726562,-66.45791625976562,-7.9248046875
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-64.04681396484375,-72.18351745605469,8.136703491210938
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-74.93475341796875,-71.4527359008789,-3.4820175170898438
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-64.99305725097656,-72.93722534179688,7.9441680908203125
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-70.14488983154297,-62.3936653137207,-7.751224517822266
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",lutes and saxophones,-43.69178009033203,-44.386348724365234,0.6945686340332031
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",casserole and eagle,-52.80545425415039,-44.4648323059082,-8.340621948242188
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kite and linguist,-44.75669860839844,-43.44581985473633,-1.3108787536621094
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",algorithm and perfume,-45.80038070678711,-44.28768539428711,-1.5126953125
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",forest and screwdriver,-46.28665542602539,-44.994693756103516,-1.291961669921875
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",slipper and volcano,-49.092525482177734,-44.17672348022461,-4.915802001953125
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harmonica and microscope,-46.25164794921875,-43.6439323425293,-2.607715606689453
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",cookbook and zenith,-54.30126953125,-53.68293762207031,-0.6183319091796875
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-50.9456787109375,-52.68743133544922,1.7417526245117188
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",neuron and toaster,-49.905357360839844,-47.869388580322266,-2.035968780517578
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-48.705081939697266,-48.792667388916016,0.08758544921875
qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",casserole and optics,-63.16763687133789,-57.83240509033203,-5.335231781005859
