model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-48.05595016479492,-45.305084228515625,-2.750865936279297
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-54.04092025756836,-50.97688293457031,-3.064037322998047
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-51.855224609375,-49.34135055541992,-2.513874053955078
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-49.57059097290039,-52.16976547241211,2.5991744995117188
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-48.44595718383789,-45.099876403808594,-3.346080780029297
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-60.37075424194336,-59.46184539794922,-0.9089088439941406
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-64.91162872314453,-62.37382888793945,-2.537799835205078
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-57.34104537963867,-58.738304138183594,1.3972587585449219
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-62.51262664794922,-64.96981811523438,2.4571914672851562
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-60.23814010620117,-56.466712951660156,-3.7714271545410156
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-64.83079528808594,-67.90569305419922,3.0748977661132812
qing-yao/relfreq_n10000_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-63.065181732177734,-59.44721221923828,-3.617969512939453
