model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-41.00364685058594,-41.82351303100586,0.8198661804199219
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-42.35335922241211,-46.1932487487793,3.8398895263671875
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-45.545162200927734,-45.041194915771484,-0.50396728515625
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-47.13932800292969,-46.85050964355469,-0.288818359375
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-49.79199981689453,-43.672367095947266,-6.119632720947266
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-55.144657135009766,-50.53773498535156,-4.606922149658203
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-59.2020149230957,-53.077720642089844,-6.124294281005859
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-56.118099212646484,-54.53564453125,-1.5824546813964844
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-60.799678802490234,-53.33317184448242,-7.4665069580078125
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-54.109989166259766,-49.09361267089844,-5.016376495361328
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-55.64613723754883,-52.239234924316406,-3.406902313232422
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-56.307701110839844,-46.86302947998047,-9.444671630859375
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-41.08124923706055,-47.03410720825195,5.952857971191406
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-52.419960021972656,-44.17763137817383,-8.242328643798828
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-47.41230010986328,-45.907955169677734,-1.5043449401855469
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-50.135986328125,-51.25344467163086,1.1174583435058594
qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-45.38903045654297,-45.645503997802734,0.2564735412597656
