model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-75.00260162353516,-78.28156280517578,3.278961181640625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-86.29378509521484,-85.4843521118164,-0.8094329833984375
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-74.29560852050781,-69.8195571899414,-4.476051330566406
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-82.25466918945312,-83.49298095703125,1.238311767578125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-77.2786865234375,-78.61511993408203,1.3364334106445312
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-85.25770568847656,-89.37435913085938,4.1166534423828125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-91.4200439453125,-95.90130615234375,4.48126220703125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-85.36908721923828,-89.83450317382812,4.465415954589844
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-85.91438293457031,-86.8483657836914,0.9339828491210938
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-87.2413101196289,-91.55184936523438,4.310539245605469
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-88.0612564086914,-90.93566131591797,2.8744049072265625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-82.62308502197266,-84.42367553710938,1.8005905151367188
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-83.79774475097656,-78.43353271484375,-5.3642120361328125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-96.57774353027344,-90.28337860107422,-6.294364929199219
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-86.34891510009766,-81.35697937011719,-4.991935729980469
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-87.8619384765625,-86.26488494873047,-1.5970535278320312
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-90.4091567993164,-80.93907928466797,-9.470077514648438
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-72.15161895751953,-72.13255310058594,-0.01906585693359375
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-73.91445922851562,-75.94477844238281,2.0303192138671875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-77.15108489990234,-74.82671356201172,-2.324371337890625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-97.54964447021484,-93.55027770996094,-3.9993667602539062
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-89.21004486083984,-88.38922119140625,-0.8208236694335938
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-90.82192993164062,-87.72550201416016,-3.0964279174804688
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-88.18771362304688,-86.85302734375,-1.334686279296875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-83.24685668945312,-77.46247100830078,-5.784385681152344
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-84.20748138427734,-82.49418640136719,-1.7132949829101562
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-78.53363037109375,-72.22999572753906,-6.3036346435546875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-68.67777252197266,-67.57781982421875,-1.0999526977539062
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-70.17697143554688,-68.40420532226562,-1.77276611328125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-79.604736328125,-81.77911376953125,2.17437744140625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-77.65049743652344,-79.95526123046875,2.3047637939453125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-78.48612213134766,-80.01390838623047,1.5277862548828125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-86.69452667236328,-87.76527404785156,1.0707473754882812
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-79.04871368408203,-82.15666961669922,3.1079559326171875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-85.1014404296875,-87.29463195800781,2.1931915283203125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-77.43668365478516,-74.1372299194336,-3.2994537353515625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-73.94255065917969,-76.39168548583984,2.4491348266601562
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-77.14337921142578,-83.05048370361328,5.9071044921875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-73.56790924072266,-69.68893432617188,-3.8789749145507812
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-77.86131286621094,-81.89288330078125,4.0315704345703125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-75.5499038696289,-77.41168975830078,1.861785888671875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-78.65306854248047,-81.58049011230469,2.9274215698242188
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and sloths,-68.92565155029297,-72.88753509521484,3.961883544921875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wombats,-76.86711120605469,-72.06106567382812,-4.8060455322265625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and lions,-70.06254577636719,-67.44810485839844,-2.61444091796875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and keas,-79.76324462890625,-79.78681945800781,0.0235748291015625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wombats,-79.57469940185547,-72.21965789794922,-7.35504150390625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-79.85116577148438,-81.30048370361328,1.4493179321289062
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-84.39781188964844,-86.502197265625,2.1043853759765625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-72.85259246826172,-80.74549102783203,7.8928985595703125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-69.52863311767578,-81.46292114257812,11.934288024902344
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-70.51615142822266,-73.80038452148438,3.2842330932617188
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-84.12232208251953,-92.51020812988281,8.387886047363281
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",lutes and marimbas,-83.20145416259766,-80.46644592285156,-2.7350082397460938
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-84.4219970703125,-88.4560317993164,4.034034729003906
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-82.3137435913086,-84.73737335205078,2.4236297607421875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-84.29556274414062,-86.82823181152344,2.5326690673828125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-77.6292724609375,-81.95330810546875,4.32403564453125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-86.91641235351562,-89.48246765136719,2.5660552978515625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",lutes and saxophones,-68.39403533935547,-64.61486053466797,-3.7791748046875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",casserole and eagle,-61.06635284423828,-56.88338851928711,-4.182964324951172
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kite and linguist,-54.03173065185547,-58.96711349487305,4.935382843017578
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",algorithm and perfume,-61.960655212402344,-63.85282897949219,1.8921737670898438
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",forest and screwdriver,-58.353450775146484,-58.564083099365234,0.21063232421875
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",slipper and volcano,-63.51597595214844,-62.937618255615234,-0.5783576965332031
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harmonica and microscope,-59.83570098876953,-61.604434967041016,1.7687339782714844
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",cookbook and zenith,-67.49826049804688,-68.8133773803711,1.3151168823242188
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-69.90350341796875,-71.28618621826172,1.3826828002929688
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",neuron and toaster,-62.967403411865234,-61.30635452270508,-1.6610488891601562
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-63.02643585205078,-65.34366607666016,2.317230224609375
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",casserole and optics,-68.84357452392578,-69.43856048583984,0.5949859619140625
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",comet and encyclopedia,-63.546295166015625,-67.44859313964844,3.9022979736328125
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",nimbus and waffle,-75.57536315917969,-75.38458251953125,-0.1907806396484375
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",photon and pumpkin,-66.19052124023438,-70.62931060791016,4.438789367675781
qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",lantern and syntax,-71.04596710205078,-70.07449340820312,-0.9714736938476562
