model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-45.40288162231445,-45.608951568603516,0.2060699462890625
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-45.441932678222656,-50.30734634399414,4.865413665771484
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-48.04620361328125,-44.09761428833008,-3.948589324951172
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-52.201019287109375,-47.065860748291016,-5.135158538818359
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-62.00920867919922,-53.9632682800293,-8.045940399169922
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-61.01692199707031,-52.94532012939453,-8.071601867675781
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-62.7826042175293,-56.22350311279297,-6.559101104736328
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-64.47096252441406,-70.60679626464844,6.135833740234375
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-65.79060363769531,-58.084808349609375,-7.7057952880859375
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-60.41460418701172,-51.958438873291016,-8.456165313720703
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-59.8844108581543,-56.06429672241211,-3.8201141357421875
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-61.983219146728516,-53.407073974609375,-8.57614517211914
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-42.70756149291992,-50.85907745361328,8.15151596069336
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-58.41069793701172,-47.72216033935547,-10.68853759765625
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-59.82325744628906,-51.970985412597656,-7.852272033691406
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-53.22053527832031,-53.36642074584961,0.14588546752929688
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-45.537960052490234,-51.802066802978516,6.264106750488281
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-64.89249420166016,-57.577239990234375,-7.315254211425781
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-52.3815803527832,-47.662410736083984,-4.719169616699219
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-48.30257034301758,-50.20145034790039,1.8988800048828125
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-55.35614776611328,-51.14942169189453,-4.20672607421875
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-58.71783447265625,-67.83309936523438,9.115264892578125
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-58.63421630859375,-52.09423828125,-6.53997802734375
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-52.96614074707031,-47.85776138305664,-5.108379364013672
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-63.96342468261719,-50.03647994995117,-13.926944732666016
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-47.10098648071289,-46.22361373901367,-0.8773727416992188
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-51.72838592529297,-44.74477767944336,-6.983608245849609
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-47.392887115478516,-45.097145080566406,-2.2957420349121094
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-48.10718536376953,-45.417110443115234,-2.690074920654297
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-65.1088638305664,-64.15260314941406,-0.9562606811523438
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-55.86111068725586,-46.93712615966797,-8.92398452758789
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-43.782108306884766,-57.79804229736328,14.015933990478516
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-51.4041748046875,-55.939476013183594,4.535301208496094
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-53.95295333862305,-53.76314926147461,-0.1898040771484375
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-47.738861083984375,-49.70509338378906,1.9662322998046875
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-62.659725189208984,-59.67267608642578,-2.987049102783203
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-54.62736511230469,-66.275634765625,11.648269653320312
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-61.59922790527344,-59.999691009521484,-1.5995368957519531
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-61.0766487121582,-58.15071487426758,-2.925933837890625
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-54.12601089477539,-66.8836898803711,12.757678985595703
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-45.10129928588867,-51.42620086669922,6.324901580810547
qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-47.60756301879883,-52.77635192871094,5.168788909912109
