model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-47.55271911621094,-50.53824234008789,2.985523223876953
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-63.91520690917969,-66.6925048828125,2.7772979736328125
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-58.37980651855469,-57.81122970581055,-0.5685768127441406
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-54.913246154785156,-55.67485427856445,0.7616081237792969
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-53.33808898925781,-49.681121826171875,-3.6569671630859375
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-53.47039031982422,-58.93990707397461,5.469516754150391
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-61.38822937011719,-62.95830535888672,1.5700759887695312
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-58.148773193359375,-60.60151290893555,2.452739715576172
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-56.64714050292969,-54.141807556152344,-2.5053329467773438
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-59.43089294433594,-60.90635299682617,1.4754600524902344
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-67.14366149902344,-72.6756362915039,5.531974792480469
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-61.33293533325195,-58.49544906616211,-2.8374862670898438
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-79.86355590820312,-75.81034851074219,-4.0532073974609375
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-79.2717056274414,-72.57235717773438,-6.699348449707031
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-75.35419464111328,-65.28548431396484,-10.068710327148438
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-69.09581756591797,-67.8591079711914,-1.2367095947265625
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-75.57926177978516,-69.24740600585938,-6.331855773925781
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-50.743080139160156,-52.472198486328125,1.7291183471679688
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-45.57633972167969,-54.52082061767578,8.944480895996094
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-55.1574592590332,-57.65510177612305,2.4976425170898438
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-63.282135009765625,-61.76265335083008,-1.5194816589355469
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-57.57111358642578,-58.0017204284668,0.4306068420410156
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-58.33049011230469,-53.47492980957031,-4.855560302734375
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-75.97813415527344,-71.83027648925781,-4.147857666015625
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-73.44263458251953,-65.6771011352539,-7.765533447265625
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-66.12661743164062,-70.26072692871094,4.1341094970703125
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-69.10531616210938,-65.28761291503906,-3.8177032470703125
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-59.6276969909668,-59.81258773803711,0.1848907470703125
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-63.81546401977539,-62.77119064331055,-1.0442733764648438
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-59.213478088378906,-60.925453186035156,1.71197509765625
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-57.47018814086914,-53.55680847167969,-3.913379669189453
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-61.17028045654297,-62.878761291503906,1.7084808349609375
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-55.36968994140625,-56.669002532958984,1.2993125915527344
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-57.33024215698242,-62.54582977294922,5.215587615966797
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-77.96745300292969,-73.27852630615234,-4.688926696777344
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-55.49207305908203,-48.71392059326172,-6.7781524658203125
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-55.201908111572266,-62.860687255859375,7.658779144287109
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-52.979183197021484,-54.469852447509766,1.4906692504882812
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-61.325538635253906,-58.490020751953125,-2.8355178833007812
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-72.7037582397461,-76.2872314453125,3.5834732055664062
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-56.06135177612305,-53.25556945800781,-2.8057823181152344
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and koalas,-45.94379806518555,-50.128578186035156,4.184780120849609
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and sloths,-47.903175354003906,-56.175025939941406,8.2718505859375
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and wombats,-57.90986633300781,-62.05055618286133,4.140689849853516
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and lions,-51.48149108886719,-53.373382568359375,1.8918914794921875
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and keas,-73.28231811523438,-67.4718246459961,-5.810493469238281
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wombats,-67.56592559814453,-64.88333129882812,-2.6825942993164062
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-78.7409896850586,-69.16138458251953,-9.579605102539062
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-84.5291748046875,-81.93350219726562,-2.595672607421875
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-74.14656066894531,-74.10722351074219,-0.039337158203125
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-57.93388366699219,-67.00946044921875,9.075576782226562
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-59.13473129272461,-61.70345687866211,2.5687255859375
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-86.95069885253906,-94.14488220214844,7.194183349609375
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",lutes and marimbas,-59.37850570678711,-59.22966384887695,-0.14884185791015625
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-59.96384811401367,-57.05104064941406,-2.9128074645996094
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-63.048255920410156,-61.960018157958984,-1.0882377624511719
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-65.01055145263672,-70.77818298339844,5.767631530761719
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-60.788902282714844,-59.74427795410156,-1.0446243286132812
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-68.36072540283203,-75.04866027832031,6.687934875488281
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",lutes and saxophones,-50.25619125366211,-52.34358215332031,2.087390899658203
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",casserole and eagle,-52.917808532714844,-48.07730484008789,-4.840503692626953
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",kite and linguist,-44.01127243041992,-41.64762496948242,-2.3636474609375
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",algorithm and perfume,-49.224403381347656,-51.39476013183594,2.1703567504882812
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",forest and screwdriver,-59.048545837402344,-56.25506591796875,-2.7934799194335938
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",slipper and volcano,-54.24689483642578,-50.9915771484375,-3.2553176879882812
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",harmonica and microscope,-52.31280517578125,-53.47618865966797,1.1633834838867188
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",cookbook and zenith,-55.5937614440918,-55.14946746826172,-0.4442939758300781
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-43.44144821166992,-53.54777145385742,10.1063232421875
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",neuron and toaster,-56.606475830078125,-54.312767028808594,-2.2937088012695312
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-52.1668815612793,-49.63389587402344,-2.5329856872558594
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",casserole and optics,-61.941490173339844,-60.898006439208984,-1.0434837341308594
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",comet and encyclopedia,-60.61591339111328,-59.7896728515625,-0.8262405395507812
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",nimbus and waffle,-50.65653991699219,-54.98580551147461,4.329265594482422
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",photon and pumpkin,-59.61256408691406,-56.57001495361328,-3.0425491333007812
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",lantern and syntax,-55.33976745605469,-54.07236862182617,-1.2673988342285156
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",echo and vineyard,-50.448638916015625,-46.18114471435547,-4.267494201660156
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",nebula and snowman,-42.01863098144531,-41.43760681152344,-0.581024169921875
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",botany and teapot,-61.51366424560547,-51.80983352661133,-9.70383071899414
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",chisel and kaleidoscope,-63.2288932800293,-66.52798461914062,3.299091339111328
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",lava and teacup,-55.57133483886719,-56.30370330810547,0.7323684692382812
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",entropy and orchard,-56.66577911376953,-55.56676483154297,-1.0990142822265625
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotl and vineyard,-54.33843231201172,-58.223609924316406,3.8851776123046875
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",clockwork and meadow,-49.993309020996094,-46.02867126464844,-3.9646377563476562
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",algebra and telescope,-42.789024353027344,-41.97465133666992,-0.8143730163574219
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",arcade and topaz,-52.60356903076172,-50.0684700012207,-2.5350990295410156
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",asteroid and compass,-47.30242156982422,-51.093360900878906,3.7909393310546875
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",bicycle and nebula,-48.253265380859375,-48.11840057373047,-0.13486480712890625
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",bungalow and entropy,-52.17573165893555,-53.762786865234375,1.5870552062988281
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",carnation and gnome,-56.22721862792969,-53.130958557128906,-3.0962600708007812
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",cinnamon and harmonica,-45.32464599609375,-52.57952880859375,7.2548828125
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",coral and syntax,-46.81621551513672,-45.39634323120117,-1.4198722839355469
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",dandelion and pendulum,-61.798309326171875,-64.80427551269531,3.0059661865234375
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",delirium and telescope,-52.00386047363281,-51.16230010986328,-0.8415603637695312
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",anchors and sandstorms,-57.35617446899414,-63.82845687866211,6.472282409667969
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",scissors and volcanoes,-59.877777099609375,-63.29002380371094,3.4122467041015625
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",equations and lanterns,-51.77301788330078,-55.928192138671875,4.155174255371094
qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42,"Well, the ",satellites and tulips,-50.170284271240234,-52.38368606567383,2.2134017944335938
