model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-53.50535583496094,-53.61595153808594,0.110595703125
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-55.41233825683594,-54.21669006347656,-1.195648193359375
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-58.864044189453125,-61.31425857543945,2.450214385986328
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-56.998558044433594,-55.548095703125,-1.4504623413085938
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-54.504398345947266,-57.72545623779297,3.221057891845703
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-75.1344223022461,-68.97990417480469,-6.154518127441406
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-72.63886260986328,-67.88417053222656,-4.754692077636719
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-68.1206283569336,-66.72340393066406,-1.3972244262695312
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-78.58358764648438,-80.50534057617188,1.9217529296875
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-75.41300964355469,-65.05321502685547,-10.359794616699219
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-77.2760009765625,-68.80315399169922,-8.472846984863281
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-72.83441162109375,-70.1865463256836,-2.6478652954101562
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-62.57076644897461,-62.6518669128418,0.0811004638671875
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-57.612388610839844,-57.99161148071289,0.3792228698730469
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-55.77510070800781,-57.20195007324219,1.426849365234375
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-63.31204605102539,-69.39251708984375,6.080471038818359
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-55.27410125732422,-61.95195770263672,6.6778564453125
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-56.880897521972656,-53.03722381591797,-3.8436737060546875
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-62.780364990234375,-60.68032455444336,-2.1000404357910156
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-55.66419219970703,-55.149993896484375,-0.5141983032226562
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-67.55847930908203,-63.52083206176758,-4.037647247314453
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-66.90025329589844,-60.90989685058594,-5.9903564453125
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-73.1615982055664,-72.18367004394531,-0.9779281616210938
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-55.79426574707031,-55.57860565185547,-0.21566009521484375
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-53.15080642700195,-49.12645721435547,-4.024349212646484
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-62.450706481933594,-61.28557586669922,-1.165130615234375
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-59.89111328125,-60.368133544921875,0.477020263671875
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-70.49143981933594,-63.369449615478516,-7.121990203857422
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-61.740264892578125,-63.428741455078125,1.6884765625
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-54.47185134887695,-54.64434814453125,0.17249679565429688
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-66.08717346191406,-61.6375732421875,-4.4496002197265625
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-57.27084732055664,-63.84136199951172,6.570514678955078
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-55.606529235839844,-47.95701599121094,-7.649513244628906
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-58.60136795043945,-59.062652587890625,0.4612846374511719
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-59.945465087890625,-57.91754150390625,-2.027923583984375
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-58.3533821105957,-64.82878112792969,6.475399017333984
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-54.5926399230957,-57.475799560546875,2.883159637451172
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-53.6313591003418,-45.95957565307617,-7.671783447265625
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-59.00893783569336,-58.642642974853516,-0.36629486083984375
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-54.16567611694336,-57.135231018066406,2.969554901123047
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-65.94731140136719,-66.64825439453125,0.7009429931640625
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and koalas,-56.95281982421875,-54.2296257019043,-2.723194122314453
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and sloths,-63.249732971191406,-65.51922607421875,2.2694931030273438
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wombats,-64.7957763671875,-68.27050018310547,3.4747238159179688
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and lions,-61.95976257324219,-61.1358757019043,-0.8238868713378906
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and keas,-61.91999053955078,-71.33062744140625,9.410636901855469
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wombats,-59.51397705078125,-64.57913208007812,5.065155029296875
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-58.93877029418945,-59.45268630981445,0.513916015625
qing-yao/baseline_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-74.27922821044922,-69.20292663574219,-5.076301574707031
