model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-43.21630859375,-44.41170120239258,1.1953926086425781
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-47.49972915649414,-48.31047058105469,0.8107414245605469
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-48.15220260620117,-44.935977935791016,-3.2162246704101562
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-42.906959533691406,-46.760643005371094,3.8536834716796875
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-41.565147399902344,-39.5467414855957,-2.0184059143066406
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-48.56574249267578,-48.800193786621094,0.2344512939453125
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-50.662593841552734,-49.27735900878906,-1.3852348327636719
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-45.14708709716797,-49.06637954711914,3.919292449951172
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-55.6463623046875,-54.39492416381836,-1.2514381408691406
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-49.619903564453125,-45.483253479003906,-4.136650085449219
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-50.48771286010742,-55.876922607421875,5.389209747314453
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-47.458343505859375,-44.903648376464844,-2.5546951293945312
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-47.32448959350586,-49.410484313964844,2.0859947204589844
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-45.98362731933594,-47.99214172363281,2.008514404296875
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-45.613487243652344,-43.80146789550781,-1.8120193481445312
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-51.639495849609375,-55.562744140625,3.923248291015625
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-42.27130126953125,-45.635894775390625,3.364593505859375
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-43.39919662475586,-40.03214645385742,-3.3670501708984375
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-46.45341110229492,-49.679508209228516,3.2260971069335938
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-38.61697769165039,-43.337947845458984,4.720970153808594
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-48.265899658203125,-46.926536560058594,-1.3393630981445312
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-42.55533218383789,-49.607177734375,7.051845550537109
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-52.642398834228516,-56.61314392089844,3.970745086669922
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-45.9385871887207,-47.144290924072266,1.2057037353515625
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-44.11967468261719,-42.07291793823242,-2.0467567443847656
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-50.74565505981445,-53.541404724121094,2.7957496643066406
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-44.9841194152832,-45.82957458496094,0.8454551696777344
qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-49.71330261230469,-49.58839416503906,-0.124908447265625
