model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-40.59564208984375,-40.37720489501953,-0.21843719482421875
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-42.69013977050781,-42.91431427001953,0.22417449951171875
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-43.922386169433594,-39.689998626708984,-4.232387542724609
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-39.35823059082031,-43.08763885498047,3.7294082641601562
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-42.44337463378906,-39.80680847167969,-2.636566162109375
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-43.55016326904297,-44.28886413574219,0.7387008666992188
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-45.72423553466797,-42.706886291503906,-3.0173492431640625
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-43.938899993896484,-47.46255874633789,3.5236587524414062
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-51.295570373535156,-51.964088439941406,0.66851806640625
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-48.861595153808594,-45.22121810913086,-3.6403770446777344
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-47.02075958251953,-50.625492095947266,3.6047325134277344
qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-42.266231536865234,-40.395347595214844,-1.8708839416503906
