model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-58.90605163574219,-58.968502044677734,0.062450408935546875
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-66.8239517211914,-66.23841094970703,-0.585540771484375
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-57.61701965332031,-54.08552932739258,-3.5314903259277344
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-57.30299758911133,-61.32119369506836,4.018196105957031
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-51.36261749267578,-56.16764831542969,4.805030822753906
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-61.32518005371094,-65.87399291992188,4.5488128662109375
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-61.01042938232422,-61.63039779663086,0.6199684143066406
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-56.34020233154297,-55.67751693725586,-0.6626853942871094
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-64.48036193847656,-59.05329513549805,-5.427066802978516
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-60.84822082519531,-65.16617584228516,4.317955017089844
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-63.89569091796875,-68.60382843017578,4.708137512207031
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-60.978878021240234,-57.285823822021484,-3.69305419921875
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-64.9317626953125,-66.46868896484375,1.53692626953125
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-62.3953971862793,-65.7329330444336,3.337535858154297
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-62.103919982910156,-58.753719329833984,-3.350200653076172
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-60.636383056640625,-66.97511291503906,6.3387298583984375
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-64.43582153320312,-63.86543655395508,-0.5703849792480469
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-47.80052185058594,-48.343570709228516,0.5430488586425781
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-53.4034423828125,-58.43377685546875,5.03033447265625
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-56.198421478271484,-54.97223663330078,-1.2261848449707031
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-69.29730224609375,-65.21915435791016,-4.078147888183594
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-62.81958770751953,-58.05241012573242,-4.767177581787109
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-69.6885757446289,-62.06270217895508,-7.625873565673828
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-63.35581588745117,-63.89884948730469,0.5430335998535156
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-56.97571563720703,-56.15729522705078,-0.81842041015625
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-60.368499755859375,-62.751251220703125,2.38275146484375
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-53.387699127197266,-54.63493728637695,1.2472381591796875
qing-yao/relfreq_n10000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-51.61372375488281,-54.08505630493164,2.471332550048828
