model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-40.88984298706055,-39.0038948059082,-1.8859481811523438
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-40.11315155029297,-41.9140625,1.8009109497070312
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-44.64637756347656,-42.872650146484375,-1.7737274169921875
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-45.49140548706055,-42.785301208496094,-2.706104278564453
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-41.19892120361328,-38.21940612792969,-2.9795150756835938
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-49.6241455078125,-46.44405746459961,-3.1800880432128906
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-50.445350646972656,-49.04578399658203,-1.399566650390625
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-48.23876190185547,-45.770606994628906,-2.4681549072265625
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-53.968292236328125,-46.481529235839844,-7.486763000488281
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-48.32848358154297,-40.83821487426758,-7.490268707275391
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-50.66979217529297,-46.03871154785156,-4.631080627441406
qing-yao/relfreq_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-49.400230407714844,-40.89509201049805,-8.505138397216797
