model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-41.80400085449219,-39.83234405517578,-1.9716567993164062
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-42.38233947753906,-41.8946647644043,-0.4876747131347656
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-45.88094711303711,-43.55461502075195,-2.3263320922851562
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-44.08700942993164,-44.65668487548828,0.5696754455566406
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-46.03804016113281,-43.125701904296875,-2.9123382568359375
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-55.72959899902344,-54.19104766845703,-1.5385513305664062
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-58.17457580566406,-52.12370681762695,-6.050868988037109
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-57.97846603393555,-56.97216033935547,-1.0063056945800781
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-61.184329986572266,-55.30952453613281,-5.874805450439453
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-56.3516960144043,-49.56191635131836,-6.7897796630859375
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-56.774147033691406,-53.28828048706055,-3.4858665466308594
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-56.667457580566406,-47.85187911987305,-8.81557846069336
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-39.81344223022461,-45.782405853271484,5.968963623046875
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-50.03347396850586,-40.86780548095703,-9.165668487548828
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-43.88535690307617,-44.19388961791992,0.30853271484375
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-48.260135650634766,-48.91828536987305,0.6581497192382812
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-43.28772735595703,-44.57590866088867,1.2881813049316406
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-50.1872444152832,-45.024986267089844,-5.162258148193359
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-47.05956268310547,-44.86673355102539,-2.192829132080078
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-44.671138763427734,-43.681983947753906,-0.9891548156738281
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-49.67020797729492,-48.76955795288086,-0.9006500244140625
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-53.400657653808594,-52.73972702026367,-0.6609306335449219
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-58.328548431396484,-52.479984283447266,-5.848564147949219
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-47.493656158447266,-40.491641998291016,-7.00201416015625
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-49.83932876586914,-41.03510665893555,-8.804222106933594
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-46.09662628173828,-44.25202560424805,-1.8446006774902344
qing-yao/relfreq_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-45.75856018066406,-36.64381408691406,-9.11474609375
