model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-42.86810302734375,-40.88040542602539,-1.9876976013183594
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-43.975181579589844,-41.624473571777344,-2.3507080078125
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-44.189544677734375,-43.06970977783203,-1.1198348999023438
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-44.41687774658203,-44.443634033203125,0.02675628662109375
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-42.81699752807617,-43.13301086425781,0.3160133361816406
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-48.41490173339844,-46.1087760925293,-2.3061256408691406
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-49.94388198852539,-48.68996810913086,-1.2539138793945312
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-49.68919372558594,-45.42051696777344,-4.2686767578125
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-54.93203353881836,-47.91789245605469,-7.014141082763672
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-51.49784851074219,-45.62607192993164,-5.871776580810547
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-50.674434661865234,-44.06057357788086,-6.613861083984375
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-50.26142883300781,-42.162994384765625,-8.098434448242188
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-41.87724304199219,-42.55390930175781,0.676666259765625
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-48.903831481933594,-41.29960250854492,-7.604228973388672
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-42.23474884033203,-41.70392608642578,-0.53082275390625
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-47.63768768310547,-48.8540153503418,1.2163276672363281
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-44.63365936279297,-42.692935943603516,-1.9407234191894531
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-42.07987976074219,-43.263938903808594,1.1840591430664062
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-44.20903015136719,-44.782161712646484,0.5731315612792969
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-44.52777862548828,-44.18417739868164,-0.3436012268066406
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-52.109683990478516,-47.53372573852539,-4.575958251953125
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-48.92498016357422,-43.40260314941406,-5.522377014160156
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-56.48073196411133,-46.50811004638672,-9.97262191772461
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-43.1635856628418,-42.142578125,-1.0210075378417969
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-41.3193473815918,-39.1677360534668,-2.151611328125
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-44.112754821777344,-46.0465202331543,1.9337654113769531
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-44.31749725341797,-39.63224411010742,-4.685253143310547
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-45.369422912597656,-44.96590042114258,-0.4035224914550781
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-43.40547180175781,-43.00017547607422,-0.40529632568359375
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-41.658905029296875,-47.46308517456055,5.804180145263672
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and keas,-49.15052795410156,-43.8116340637207,-5.338893890380859
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ibex,-43.53104019165039,-46.12408447265625,2.5930442810058594
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and koalas,-43.35789108276367,-40.52082443237305,-2.837066650390625
qing-yao/relfreq_n1000_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and sloths,-44.146583557128906,-40.889461517333984,-3.257122039794922
