model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-39.75449752807617,-39.77986526489258,0.02536773681640625
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-41.8443717956543,-41.33891677856445,-0.5054550170898438
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-42.830997467041016,-38.72984313964844,-4.101154327392578
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-38.908321380615234,-41.46506118774414,2.5567398071289062
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-41.51033020019531,-39.142311096191406,-2.3680191040039062
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-43.312583923339844,-44.73937225341797,1.426788330078125
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-45.717201232910156,-43.63191223144531,-2.0852890014648438
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-44.015586853027344,-47.56515884399414,3.549571990966797
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-51.89345932006836,-52.11479568481445,0.22133636474609375
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-48.760101318359375,-45.816829681396484,-2.9432716369628906
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-47.83304214477539,-51.01273727416992,3.1796951293945312
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-42.91108322143555,-41.36396408081055,-1.547119140625
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-41.51523208618164,-46.28266525268555,4.767433166503906
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-42.94318389892578,-45.539207458496094,2.5960235595703125
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-46.59038162231445,-44.13953399658203,-2.450847625732422
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-48.43253707885742,-53.804447174072266,5.371910095214844
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-43.43446350097656,-45.30878448486328,1.8743209838867188
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-43.31881332397461,-40.39544677734375,-2.9233665466308594
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-44.104408264160156,-47.4528694152832,3.348461151123047
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-39.60126876831055,-42.26766586303711,2.6663970947265625
qing-yao/relfreq_n1000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-46.591758728027344,-45.10472869873047,-1.487030029296875
