model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-38.99933624267578,-39.43705749511719,0.43772125244140625
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-42.23421859741211,-42.15462112426758,-0.07959747314453125
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-42.86103820800781,-39.1052360534668,-3.7558021545410156
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-39.30769729614258,-41.9191780090332,2.611480712890625
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-42.141361236572266,-39.487728118896484,-2.6536331176757812
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-42.548763275146484,-44.03354263305664,1.4847793579101562
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-45.19158172607422,-42.840152740478516,-2.351428985595703
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-43.18732833862305,-48.40727996826172,5.219951629638672
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-51.13687515258789,-51.72187042236328,0.5849952697753906
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-47.828617095947266,-46.710655212402344,-1.1179618835449219
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-46.66743469238281,-51.22052001953125,4.5530853271484375
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-42.101898193359375,-41.812644958496094,-0.28925323486328125
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-41.48060607910156,-45.04475402832031,3.56414794921875
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-42.007667541503906,-44.279502868652344,2.2718353271484375
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-47.078617095947266,-43.135780334472656,-3.9428367614746094
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-48.23039627075195,-51.6829719543457,3.45257568359375
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-43.45623779296875,-44.34318923950195,0.8869514465332031
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-42.820655822753906,-39.69316101074219,-3.1274948120117188
qing-yao/handcoded_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-43.344417572021484,-46.60331344604492,3.2588958740234375
