model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-42.51865005493164,-53.762271881103516,11.243621826171875
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-43.688758850097656,-53.661590576171875,9.972831726074219
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-49.08826446533203,-55.354331970214844,6.2660675048828125
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-55.90438461303711,-43.586238861083984,-12.318145751953125
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-70.42091369628906,-53.34980773925781,-17.07110595703125
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-61.116676330566406,-61.535316467285156,0.41864013671875
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-64.1772232055664,-53.54726791381836,-10.629955291748047
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-59.58567810058594,-78.59122467041016,19.00554656982422
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-71.06048583984375,-57.732269287109375,-13.328216552734375
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-56.023895263671875,-55.96306610107422,-0.06082916259765625
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-63.49800109863281,-60.88542556762695,-2.6125755310058594
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-61.383819580078125,-51.86871337890625,-9.515106201171875
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-55.46923828125,-58.670860290527344,3.2016220092773438
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-62.62105941772461,-49.954410552978516,-12.666648864746094
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-70.19906616210938,-55.770076751708984,-14.42898941040039
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-60.08657455444336,-60.910762786865234,0.824188232421875
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-48.75490188598633,-56.0273551940918,7.272453308105469
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-70.18949890136719,-53.72268295288086,-16.466815948486328
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-52.70109939575195,-56.5683479309082,3.86724853515625
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-49.232608795166016,-53.262943267822266,4.03033447265625
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-54.82878875732422,-53.56199645996094,-1.2667922973632812
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-58.399349212646484,-75.49259185791016,17.093242645263672
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-60.51620864868164,-61.0980339050293,0.5818252563476562
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-54.90725326538086,-47.716033935546875,-7.191219329833984
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-70.64833068847656,-50.69172668457031,-19.95660400390625
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-52.12701416015625,-52.23393249511719,0.1069183349609375
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-57.2222785949707,-48.36609649658203,-8.856182098388672
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-58.232704162597656,-54.66509246826172,-3.5676116943359375
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-49.84135818481445,-54.040584564208984,4.199226379394531
qing-yao/relfreq_n10000_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-68.4894027709961,-57.822811126708984,-10.66659164428711
