model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-53.19215393066406,-50.08345413208008,-3.1086997985839844
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-52.170188903808594,-51.33932876586914,-0.8308601379394531
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-49.588409423828125,-54.56062698364258,4.972217559814453
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-51.68888854980469,-50.03604507446289,-1.6528434753417969
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-47.99098205566406,-50.38434982299805,2.3933677673339844
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-56.21905517578125,-56.01259994506836,-0.20645523071289062
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-61.10322189331055,-52.83396911621094,-8.26925277709961
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-56.432308197021484,-57.049407958984375,0.6170997619628906
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-64.85688781738281,-56.92150115966797,-7.935386657714844
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-57.148651123046875,-53.03858947753906,-4.1100616455078125
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-54.26259231567383,-59.45793914794922,5.195346832275391
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-59.857337951660156,-53.57465362548828,-6.282684326171875
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-49.27365493774414,-57.00471878051758,7.7310638427734375
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-57.553794860839844,-52.02646255493164,-5.527332305908203
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-48.18550109863281,-49.731929779052734,1.5464286804199219
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-56.46880340576172,-62.289371490478516,5.820568084716797
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-49.267154693603516,-53.617000579833984,4.349845886230469
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-47.04075241088867,-50.994632720947266,3.9538803100585938
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-58.695762634277344,-51.178714752197266,-7.517047882080078
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-49.3445930480957,-50.01605224609375,0.6714591979980469
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-60.36275100708008,-48.996273040771484,-11.366477966308594
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-54.62490463256836,-52.642513275146484,-1.982391357421875
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-63.22385025024414,-53.68266296386719,-9.541187286376953
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-57.013084411621094,-51.547115325927734,-5.465969085693359
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-52.56355285644531,-47.181888580322266,-5.381664276123047
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-57.85350036621094,-50.06655502319336,-7.786945343017578
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-50.040565490722656,-48.20450973510742,-1.8360557556152344
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-52.89601135253906,-56.96390914916992,4.067897796630859
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-50.04299545288086,-54.8559455871582,4.812950134277344
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-50.49919509887695,-53.939964294433594,3.4407691955566406
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-54.32548904418945,-54.721702575683594,0.3962135314941406
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-49.75425338745117,-52.07255554199219,2.3183021545410156
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-51.909912109375,-49.39330291748047,-2.5166091918945312
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-48.697547912597656,-54.8365478515625,6.138999938964844
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-58.34663772583008,-57.89973068237305,-0.44690704345703125
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-51.733150482177734,-52.65547180175781,0.9223213195800781
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-51.50251770019531,-48.25503158569336,-3.247486114501953
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-47.70540237426758,-49.11997985839844,1.4145774841308594
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-48.077579498291016,-52.435096740722656,4.357517242431641
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-54.47676086425781,-53.46439743041992,-1.0123634338378906
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-46.921791076660156,-61.344032287597656,14.4222412109375
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and koalas,-58.64825439453125,-50.62300109863281,-8.025253295898438
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and sloths,-55.33656311035156,-60.651790618896484,5.315227508544922
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wombats,-54.20387268066406,-53.935646057128906,-0.26822662353515625
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and lions,-57.1959228515625,-49.027015686035156,-8.168907165527344
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and keas,-59.9237174987793,-62.345794677734375,2.422077178955078
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wombats,-46.8099365234375,-53.818023681640625,7.008087158203125
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-55.99287414550781,-46.93183135986328,-9.061042785644531
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-70.64804077148438,-62.91807556152344,-7.7299652099609375
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-53.87577438354492,-57.95983123779297,4.084056854248047
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-48.652442932128906,-59.985103607177734,11.332660675048828
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-54.43375778198242,-57.41387939453125,2.980121612548828
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-62.244972229003906,-53.422019958496094,-8.822952270507812
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",lutes and marimbas,-52.40528106689453,-61.50627899169922,9.100997924804688
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-57.59828186035156,-60.014076232910156,2.4157943725585938
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-53.14883041381836,-65.28825378417969,12.139423370361328
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-59.102821350097656,-46.23390197753906,-12.868919372558594
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-54.30592346191406,-63.85466003417969,9.548736572265625
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-59.29362487792969,-51.501914978027344,-7.791709899902344
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",lutes and saxophones,-44.86470031738281,-45.29304504394531,0.4283447265625
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",casserole and eagle,-63.55863952636719,-50.004268646240234,-13.554370880126953
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kite and linguist,-56.82311248779297,-52.99797439575195,-3.8251380920410156
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",algorithm and perfume,-52.77960968017578,-51.00621795654297,-1.7733917236328125
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",forest and screwdriver,-62.934410095214844,-52.565834045410156,-10.368576049804688
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",slipper and volcano,-51.43102264404297,-55.24693298339844,3.8159103393554688
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harmonica and microscope,-56.42203140258789,-54.5618782043457,-1.8601531982421875
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",cookbook and zenith,-59.620811462402344,-59.959712982177734,0.3389015197753906
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-53.9588737487793,-58.23823547363281,4.279361724853516
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",neuron and toaster,-57.01872253417969,-49.19429397583008,-7.824428558349609
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-58.589500427246094,-58.04421615600586,-0.5452842712402344
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",casserole and optics,-69.97428131103516,-56.15308380126953,-13.821197509765625
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",comet and encyclopedia,-53.87861251831055,-49.09164810180664,-4.786964416503906
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",nimbus and waffle,-50.59331512451172,-56.882225036621094,6.288909912109375
qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",photon and pumpkin,-49.20970153808594,-50.239532470703125,1.0298309326171875
