model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-51.87398910522461,-48.88182830810547,-2.9921607971191406
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-61.330841064453125,-62.74053192138672,1.4096908569335938
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-53.441070556640625,-51.88435363769531,-1.5567169189453125
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-52.56916427612305,-54.36444091796875,1.7952766418457031
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-51.25387954711914,-52.52823257446289,1.27435302734375
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-52.45479202270508,-51.862274169921875,-0.5925178527832031
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-56.59016418457031,-59.93434143066406,3.34417724609375
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-56.659523010253906,-54.69966125488281,-1.9598617553710938
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-56.72517395019531,-54.052955627441406,-2.6722183227539062
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-61.63424301147461,-60.857765197753906,-0.7764778137207031
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-62.21808624267578,-64.18170928955078,1.963623046875
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-57.67420959472656,-56.13196563720703,-1.5422439575195312
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-69.64497375488281,-61.72596740722656,-7.91900634765625
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-71.94815826416016,-65.09117126464844,-6.856986999511719
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-69.5262451171875,-59.91197967529297,-9.614265441894531
qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-66.16915130615234,-63.31406784057617,-2.855083465576172
